Team,Opp,Date,Result,H/A,Tm_PTS,Opp_PTS,MP,Tm_FG,Tm_FGA,Tm_FG%,Tm_2P,Tm_2PA,Tm_2P%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Opp_FG,Opp_FGA,Opp_FG%,Opp_2P,Opp_2PA,Opp_2P%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Tm_ORB,Tm_DRB,Tm_TRB,Opp_ORB,Opp_DRB,Opp_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Tm_ORtg,Tm_DRtg,Tm_FTr,Tm_3PAr,Tm_TS%,Tm_eFG%,Tm_FT/FGA,Opp_ORtg,Opp_DRtg,Opp_FTr,Opp_3PAr,Opp_TS%,Opp_eFG%,Opp_FT/FGA,Tm_ORB%,Tm_DRB%,Tm_TRB%,Opp_ORB%,Opp_DRB%,Opp_TRB%,Tm_AST%,Tm_STL%,Tm_BLK%,Tm_TOV%,Opp_AST%,Opp_STL%,Opp_BLK%,Opp_TOV%,Tm_Rest,Opp_Rest,Tm_Pos,Tm_Pace,Opp_Pace
UTA,PHO,2024-11-12,L,H,112,120,240,45,92,0.489,30,54,0.556,15,38,0.395,7,9,0.778,43,86,0.5,25,47,0.532,18,39,0.462,16,22,0.727,12,27,39,10,32,42,32,7,3,13,17,21,6,11,10,11,119.6,128.2,0.098,0.413,0.584,0.571,0.076,128.2,119.6,0.256,0.453,0.627,0.605,0.186,27.3,73.0,51.9,27.0,72.7,51.9,71.1,7.5,6.4,11.9,48.8,6.4,20.4,9.5,3.0,2.0,93.624065,93.624065,93.624065
SAC,PHO,2024-11-13,W,H,127,104,240,50,78,0.641,35,50,0.7,15,28,0.536,12,17,0.706,36,97,0.371,23,54,0.426,13,43,0.302,19,26,0.731,6,39,45,19,21,40,38,7,8,17,20,23,12,2,10,12,132.9,108.8,0.218,0.359,0.743,0.737,0.154,108.8,132.9,0.268,0.443,0.48,0.438,0.196,22.2,67.2,47.1,32.8,77.8,47.1,76.0,7.3,14.8,16.6,63.9,12.6,4.0,8.4,2.0,1.0,95.57016,95.57016,95.57016
OKC,PHO,2024-11-15,W,H,99,83,240,36,91,0.396,26,51,0.51,10,40,0.25,17,18,0.944,22,75,0.293,13,38,0.342,9,37,0.243,30,40,0.75,13,40,53,11,39,50,21,6,11,11,26,17,6,4,17,20,104.1,87.3,0.198,0.44,0.5,0.451,0.187,87.3,104.1,0.533,0.493,0.448,0.353,0.4,25.0,78.4,48.5,21.6,75.0,48.5,58.3,6.3,28.9,10.0,77.3,6.3,7.8,15.5,2.0,2.0,95.11907,95.11907,95.11907
MIN,PHO,2024-11-17,W,H,120,117,240,42,80,0.525,25,41,0.61,17,39,0.436,19,26,0.731,46,85,0.541,32,54,0.593,14,31,0.452,11,15,0.733,9,23,32,12,29,41,27,8,6,14,13,29,9,2,21,26,124.7,121.6,0.325,0.488,0.656,0.631,0.238,121.6,124.7,0.176,0.365,0.639,0.624,0.129,23.7,65.7,56.2,34.3,76.3,56.2,64.3,8.3,11.1,13.3,63.0,9.4,4.9,18.7,2.0,2.0,96.22509500000001,96.22509500000001,96.22509500000001
ORL,PHO,2024-11-18,W,A,109,99,240,39,76,0.513,28,47,0.596,11,29,0.379,20,25,0.8,35,83,0.422,23,42,0.548,12,41,0.293,17,25,0.68,8,30,38,16,29,45,28,5,7,11,19,25,5,2,13,21,123.5,112.1,0.329,0.382,0.626,0.586,0.263,112.1,123.5,0.301,0.494,0.527,0.494,0.205,21.6,65.2,54.2,34.8,78.4,54.2,71.8,5.7,16.7,11.2,71.4,5.7,4.3,12.1,3.0,1.0,88.28764000000001,88.28764000000001,88.28764000000001
NYK,PHO,2024-11-20,W,A,138,122,240,50,86,0.581,31,47,0.66,19,39,0.487,19,21,0.905,45,92,0.489,26,42,0.619,19,50,0.38,13,17,0.765,10,31,41,11,23,34,30,10,0,15,15,30,9,2,14,16,139.8,123.6,0.244,0.453,0.724,0.692,0.221,123.6,139.8,0.185,0.543,0.613,0.592,0.141,30.3,73.8,45.3,26.2,69.7,45.3,60.0,10.1,0.0,13.6,66.7,9.1,4.3,12.3,2.0,2.0,98.67623,98.67623,98.67623
LAL,PHO,2024-11-26,L,A,100,127,240,37,85,0.435,29,51,0.569,8,34,0.235,18,25,0.72,51,99,0.515,34,57,0.596,17,42,0.405,8,10,0.8,7,35,42,8,38,46,25,7,6,12,11,31,9,3,9,18,99.3,126.1,0.294,0.4,0.521,0.482,0.212,126.1,99.3,0.101,0.424,0.614,0.601,0.081,15.6,81.4,52.3,18.6,84.4,52.3,67.6,6.9,10.5,11.1,60.8,8.9,5.9,8.0,3.0,6.0,100.71744000000001,100.71744000000001,100.71744000000001
BRK,PHO,2024-11-27,W,A,127,117,240,44,87,0.506,26,45,0.578,18,42,0.429,21,22,0.955,41,77,0.532,29,46,0.63,12,31,0.387,23,28,0.821,7,29,36,3,34,37,32,8,1,13,24,25,7,5,17,26,125.4,115.5,0.253,0.483,0.657,0.609,0.241,115.5,125.4,0.364,0.403,0.655,0.61,0.299,17.1,90.6,50.7,9.4,82.9,50.7,72.7,7.9,2.2,11.9,61.0,6.9,11.1,16.0,2.0,1.0,101.255705,101.255705,101.255705
GSW,PHO,2024-11-30,L,A,105,113,240,38,92,0.413,24,52,0.462,14,40,0.35,15,18,0.833,38,79,0.481,20,44,0.455,18,35,0.514,19,22,0.864,9,34,43,6,39,45,28,8,5,9,17,31,4,9,14,13,109.0,117.4,0.196,0.435,0.525,0.489,0.163,117.4,109.0,0.278,0.443,0.637,0.595,0.241,18.8,85.0,51.1,15.0,81.3,51.1,73.7,8.3,11.4,8.3,81.6,4.2,17.3,13.6,3.0,3.0,96.27843,96.27843,96.27843
SAS,PHO,2024-12-03,L,A,93,104,240,35,100,0.35,27,56,0.482,8,44,0.182,15,20,0.75,38,78,0.487,27,46,0.587,11,32,0.344,17,21,0.81,18,35,53,2,42,44,26,9,2,14,17,26,10,5,14,16,93.4,104.4,0.2,0.44,0.427,0.39,0.15,104.4,93.4,0.269,0.41,0.596,0.558,0.218,30.0,94.6,45.4,5.4,70.0,45.4,74.3,9.0,4.3,11.4,68.4,10.0,8.9,13.8,2.0,3.0,99.61189999999999,99.61189999999999,99.61189999999999
NOP,PHO,2024-12-05,W,H,126,124,240,47,95,0.495,33,59,0.559,14,36,0.389,18,25,0.72,43,85,0.506,26,40,0.65,17,45,0.378,21,26,0.808,12,32,44,10,36,46,23,13,4,13,24,32,10,3,17,15,121.8,119.9,0.263,0.379,0.594,0.568,0.189,119.9,121.8,0.306,0.529,0.643,0.606,0.247,25.0,76.2,51.1,23.8,75.0,51.1,48.9,12.6,10.0,10.9,74.4,9.7,5.1,15.0,3.0,2.0,103.43214,103.43214,103.43214
MIA,PHO,2024-12-07,W,H,121,111,240,45,86,0.523,32,54,0.593,13,32,0.406,18,23,0.783,36,82,0.439,20,41,0.488,16,41,0.39,23,25,0.92,11,30,41,13,28,41,30,9,4,12,20,29,8,3,14,20,130.1,119.4,0.267,0.372,0.629,0.599,0.209,119.4,130.1,0.305,0.5,0.597,0.537,0.28,28.2,69.8,50.0,30.2,71.8,50.0,66.7,9.7,9.8,11.1,80.6,8.6,5.6,13.1,3.0,2.0,92.98211,92.98211,92.98211
ORL,PHO,2024-12-08,W,H,115,110,240,42,88,0.477,30,52,0.577,12,36,0.333,19,30,0.633,39,83,0.47,26,55,0.473,13,28,0.464,19,22,0.864,14,30,44,9,30,39,17,11,6,13,19,24,7,6,21,24,115.4,110.4,0.341,0.409,0.568,0.545,0.216,110.4,115.4,0.265,0.337,0.593,0.548,0.229,31.8,76.9,47.0,23.1,68.2,47.0,40.5,11.0,10.9,11.4,61.5,7.0,11.5,18.5,2.0,1.0,99.63628,99.63628,99.63628
UTA,PHO,2024-12-13,L,H,126,134,240,43,77,0.558,21,38,0.553,22,39,0.564,18,22,0.818,47,89,0.528,25,44,0.568,22,45,0.489,18,20,0.9,6,28,34,9,28,37,30,5,6,15,17,36,10,7,8,18,133.7,142.2,0.286,0.506,0.727,0.701,0.234,142.2,133.7,0.225,0.506,0.685,0.652,0.202,17.6,75.7,52.1,24.3,82.4,52.1,69.8,5.3,13.6,14.8,76.6,10.6,18.4,7.6,5.0,5.0,94.23835,94.23835,94.23835
POR,PHO,2024-12-15,L,A,109,116,240,42,94,0.447,27,45,0.6,15,49,0.306,10,13,0.769,43,89,0.483,28,50,0.56,15,39,0.385,15,19,0.789,12,36,48,12,34,46,30,6,4,13,22,23,7,2,11,13,113.0,120.2,0.138,0.521,0.547,0.527,0.106,120.2,113.0,0.213,0.438,0.596,0.567,0.169,26.1,75.0,48.9,25.0,73.9,48.9,71.4,6.2,8.0,11.5,53.5,7.3,4.4,10.2,2.0,2.0,96.48648,96.48648,96.48648
IND,PHO,2024-12-19,W,A,120,111,240,39,89,0.438,23,48,0.479,16,41,0.39,26,31,0.839,40,82,0.488,31,52,0.596,9,30,0.3,22,28,0.786,9,38,47,7,37,44,30,9,7,9,21,28,6,4,16,20,118.7,109.8,0.348,0.461,0.585,0.528,0.292,109.8,118.7,0.341,0.366,0.588,0.543,0.268,19.6,84.4,48.4,15.6,80.4,48.4,76.9,8.9,13.5,8.1,70.0,5.9,8.3,14.5,4.0,4.0,101.05168,101.05168,101.05168
DET,PHO,2024-12-21,W,A,133,125,240,49,89,0.551,30,50,0.6,19,39,0.487,16,22,0.727,45,78,0.577,31,49,0.633,14,29,0.483,21,23,0.913,10,25,35,6,29,35,31,13,4,13,19,30,9,1,19,21,133.5,125.5,0.247,0.438,0.674,0.657,0.18,125.5,133.5,0.295,0.372,0.709,0.667,0.269,25.6,80.6,50.0,19.4,74.4,50.0,63.3,13.1,8.2,11.6,66.7,9.0,2.0,17.7,2.0,2.0,99.59653,99.59653,99.59653
DEN,PHO,2024-12-23,W,H,117,90,240,46,90,0.511,30,49,0.612,16,41,0.39,9,11,0.818,33,83,0.398,20,50,0.4,13,33,0.394,11,15,0.733,11,35,46,9,30,39,35,6,4,12,15,23,6,5,15,13,125.3,96.3,0.122,0.456,0.617,0.6,0.1,96.3,125.3,0.181,0.398,0.502,0.476,0.133,26.8,79.5,45.9,20.5,73.2,45.9,76.1,6.4,8.0,11.2,69.7,6.4,10.2,14.3,1.0,2.0,93.40753000000001,93.40753000000001,93.40753000000001
DEN,PHO,2024-12-25,L,A,100,110,240,36,78,0.462,28,49,0.571,8,29,0.276,20,28,0.714,41,88,0.466,30,52,0.577,11,36,0.306,17,20,0.85,14,32,46,12,30,42,20,3,2,16,16,31,12,4,9,17,109.8,120.8,0.359,0.372,0.554,0.513,0.256,120.8,109.8,0.227,0.409,0.568,0.528,0.193,31.8,72.7,47.7,27.3,68.2,47.7,55.6,3.3,3.8,15.0,75.6,13.2,8.2,8.5,2.0,2.0,91.089955,91.089955,91.089955
DAL,PHO,2024-12-27,W,A,98,89,240,35,80,0.438,23,46,0.5,12,34,0.353,16,17,0.941,32,83,0.386,19,48,0.396,13,35,0.371,12,18,0.667,7,34,41,12,30,42,24,6,5,15,15,23,11,7,16,17,106.1,96.4,0.213,0.425,0.56,0.513,0.2,96.4,106.1,0.217,0.422,0.489,0.464,0.145,18.9,73.9,50.6,26.1,81.1,50.6,68.6,6.5,10.4,14.6,71.9,11.9,15.2,15.0,2.0,2.0,92.32844,92.32844,92.32844
GSW,PHO,2024-12-28,W,H,109,105,240,41,98,0.418,29,53,0.547,12,45,0.267,15,19,0.789,39,92,0.424,30,57,0.526,9,35,0.257,18,22,0.818,18,31,49,14,32,46,26,8,7,12,17,21,7,12,14,13,113.1,108.9,0.194,0.459,0.512,0.48,0.153,108.9,113.1,0.239,0.38,0.516,0.473,0.196,36.0,68.9,48.4,31.1,64.0,48.4,63.4,8.3,12.3,10.1,53.8,7.3,22.6,12.1,1.0,1.0,96.40339499999999,96.40339499999999,96.40339499999999
MEM,PHO,2024-12-31,W,A,117,112,240,40,94,0.426,25,50,0.5,15,44,0.341,22,33,0.667,42,92,0.457,33,62,0.532,9,30,0.3,19,25,0.76,16,35,51,10,33,43,27,10,6,17,29,28,9,10,17,25,110.1,105.4,0.351,0.468,0.539,0.505,0.234,105.4,110.1,0.272,0.326,0.544,0.505,0.207,32.7,77.8,45.7,22.2,67.3,45.7,67.5,9.4,9.7,13.5,66.7,8.5,20.0,14.2,2.0,3.0,106.21447,106.21447,106.21447
IND,PHO,2025-01-04,W,H,126,108,240,46,96,0.479,31,56,0.554,15,40,0.375,19,21,0.905,38,78,0.487,26,48,0.542,12,30,0.4,20,21,0.952,13,34,47,5,31,36,35,7,4,8,16,30,3,7,13,14,132.3,113.4,0.219,0.417,0.599,0.557,0.198,113.4,132.3,0.269,0.385,0.619,0.564,0.256,29.5,87.2,43.4,12.8,70.5,43.4,76.1,7.3,8.3,7.1,78.9,3.1,12.5,13.0,2.0,4.0,95.26955000000001,95.26955000000001,95.26955000000001
PHI,PHO,2025-01-06,L,H,99,109,240,34,87,0.391,19,47,0.404,15,40,0.375,16,26,0.615,41,81,0.506,27,50,0.54,14,31,0.452,13,19,0.684,12,34,46,4,40,44,20,6,4,10,19,32,7,4,12,18,104.0,114.5,0.299,0.46,0.503,0.477,0.184,114.5,104.0,0.235,0.383,0.61,0.593,0.16,23.1,89.5,48.9,10.5,76.9,48.9,58.8,6.3,8.0,9.2,78.0,7.4,8.5,11.8,2.0,2.0,95.202995,95.202995,95.202995
CHO,PHO,2025-01-07,W,H,115,104,240,38,98,0.388,25,51,0.49,13,47,0.277,26,29,0.897,39,92,0.424,31,59,0.525,8,33,0.242,18,19,0.947,20,39,59,8,34,42,23,9,5,14,19,27,3,4,11,23,114.6,103.6,0.296,0.48,0.519,0.454,0.265,103.6,114.6,0.207,0.359,0.518,0.467,0.196,37.0,83.0,41.6,17.0,63.0,41.6,60.5,9.0,8.5,11.2,69.2,3.0,7.8,9.9,2.0,1.0,100.40265,100.40265,100.40265
ATL,PHO,2025-01-09,L,A,115,123,240,42,86,0.488,27,54,0.5,15,32,0.469,16,17,0.941,49,85,0.576,36,52,0.692,13,33,0.394,12,15,0.8,8,24,32,12,30,42,32,11,3,11,19,33,7,6,16,15,122.3,130.8,0.198,0.372,0.615,0.576,0.186,130.8,122.3,0.176,0.388,0.671,0.653,0.141,21.1,66.7,56.8,33.3,78.9,56.8,76.2,11.7,5.8,10.5,67.3,7.4,11.1,14.9,2.0,2.0,94.01948,94.01948,94.01948
UTA,PHO,2025-01-11,L,A,106,114,240,42,96,0.438,33,54,0.611,9,42,0.214,13,18,0.722,44,86,0.512,31,49,0.633,13,37,0.351,13,19,0.684,21,29,50,12,26,38,26,6,2,13,18,26,9,4,11,17,116.6,125.4,0.188,0.438,0.51,0.484,0.135,125.4,116.6,0.221,0.43,0.604,0.587,0.151,44.7,70.7,43.2,29.3,55.3,43.2,61.9,6.6,4.1,11.1,59.1,9.9,7.4,10.4,2.0,2.0,90.90246,90.90246,90.90246
CHO,PHO,2025-01-12,L,A,113,120,240,41,92,0.446,26,52,0.5,15,40,0.375,16,20,0.8,42,87,0.483,25,46,0.543,17,41,0.415,19,22,0.864,15,37,52,8,31,39,30,10,2,16,20,31,9,6,12,17,114.5,121.6,0.217,0.435,0.561,0.527,0.174,121.6,114.5,0.253,0.471,0.621,0.58,0.218,32.6,82.2,42.9,17.8,67.4,42.9,73.2,10.1,4.3,13.7,73.8,9.1,11.5,11.0,5.0,1.0,98.71974,98.71974,98.71974
ATL,PHO,2025-01-14,W,H,122,117,240,43,98,0.439,26,57,0.456,17,41,0.415,19,26,0.731,43,84,0.512,30,49,0.612,13,35,0.371,18,27,0.667,20,34,54,6,31,37,22,10,3,14,21,28,10,4,13,17,121.7,116.7,0.265,0.418,0.557,0.526,0.194,116.7,121.7,0.321,0.417,0.61,0.589,0.214,39.2,85.0,40.7,15.0,60.8,40.7,51.2,10.0,6.1,11.3,65.1,10.0,7.0,11.9,5.0,2.0,100.27515,100.27515,100.27515
WAS,PHO,2025-01-16,L,H,123,130,240,46,92,0.5,33,51,0.647,13,41,0.317,18,27,0.667,44,85,0.518,28,52,0.538,16,33,0.485,26,31,0.839,12,33,45,10,37,47,28,13,4,13,22,33,10,4,16,23,118.9,125.6,0.293,0.446,0.592,0.571,0.196,125.6,118.9,0.365,0.388,0.659,0.612,0.306,24.5,76.7,51.1,23.3,75.5,51.1,60.9,12.6,7.7,11.1,75.0,9.7,7.8,14.0,3.0,2.0,103.45969500000001,103.45969500000001,103.45969500000001
DET,PHO,2025-01-18,L,H,121,125,240,44,94,0.468,35,61,0.574,9,33,0.273,24,36,0.667,43,86,0.5,36,61,0.59,7,25,0.28,32,40,0.8,15,28,43,13,37,50,22,5,3,9,27,25,6,3,10,24,121.4,125.4,0.383,0.351,0.551,0.516,0.255,125.4,121.4,0.465,0.291,0.603,0.541,0.372,28.8,68.3,53.8,31.7,71.2,53.8,50.0,5.0,4.9,7.6,58.1,6.0,4.9,8.8,2.0,2.0,99.703415,99.703415,99.703415
CLE,PHO,2025-01-20,W,H,118,92,240,41,95,0.432,22,49,0.449,19,46,0.413,17,23,0.739,36,77,0.468,26,51,0.51,10,26,0.385,10,13,0.769,15,35,50,1,33,34,27,10,1,9,18,22,3,5,17,20,122.2,95.3,0.242,0.484,0.561,0.532,0.179,95.3,122.2,0.169,0.338,0.556,0.532,0.13,31.3,97.2,40.5,2.8,68.8,40.5,65.9,10.4,2.0,7.9,61.1,3.1,10.2,17.0,2.0,2.0,96.54325,96.54325,96.54325
BRK,PHO,2025-01-22,L,H,84,108,240,34,91,0.374,27,55,0.491,7,36,0.194,9,14,0.643,42,88,0.477,28,47,0.596,14,41,0.341,10,13,0.769,20,32,52,11,37,48,16,8,1,17,11,28,9,1,11,12,91.4,117.5,0.154,0.396,0.432,0.412,0.099,117.5,91.4,0.148,0.466,0.576,0.557,0.114,35.1,74.4,48.0,25.6,64.9,48.0,47.1,8.7,2.1,14.9,66.7,9.8,1.8,10.5,1.0,2.0,91.896095,91.896095,91.896095
WAS,PHO,2025-01-25,L,A,109,119,240,42,90,0.467,24,49,0.49,18,41,0.439,7,9,0.778,40,90,0.444,27,50,0.54,13,40,0.325,26,28,0.929,5,32,37,12,41,53,28,8,5,8,17,23,4,4,11,11,112.6,122.9,0.1,0.456,0.58,0.567,0.078,122.9,112.6,0.311,0.444,0.582,0.517,0.289,10.9,72.7,58.9,27.3,89.1,58.9,66.7,8.3,10.0,7.8,57.5,4.1,8.2,9.7,2.0,3.0,96.79812999999999,96.79812999999999,96.79812999999999
LAC,PHO,2025-01-27,L,A,109,111,240,41,83,0.494,31,51,0.608,10,32,0.313,17,20,0.85,40,85,0.471,18,38,0.474,22,47,0.468,9,11,0.818,10,32,42,11,28,39,22,12,5,15,15,23,10,5,17,17,115.8,117.9,0.241,0.386,0.594,0.554,0.205,117.9,115.8,0.129,0.553,0.618,0.6,0.106,26.3,74.4,48.1,25.6,73.7,48.1,53.7,12.7,13.2,14.0,57.5,10.6,9.8,15.9,2.0,2.0,94.12719,94.12719,94.12719
MIN,PHO,2025-01-29,W,A,121,113,240,42,75,0.56,29,46,0.63,13,29,0.448,24,27,0.889,43,85,0.506,31,53,0.585,12,32,0.375,15,20,0.75,4,30,34,10,26,36,26,8,6,16,19,30,7,6,16,25,124.2,116.0,0.36,0.387,0.696,0.647,0.32,116.0,124.2,0.235,0.376,0.602,0.576,0.176,13.3,75.0,51.4,25.0,86.7,51.4,61.9,8.2,11.3,15.6,69.8,7.2,13.0,14.6,2.0,2.0,97.43438499999999,97.43438499999999,97.43438499999999
GSW,PHO,2025-01-31,L,H,105,130,240,36,96,0.375,20,52,0.385,16,44,0.364,17,25,0.68,50,89,0.562,31,50,0.62,19,39,0.487,11,16,0.688,14,35,49,4,44,48,26,11,6,12,19,41,7,7,15,20,100.7,124.6,0.26,0.458,0.491,0.458,0.177,124.6,100.7,0.18,0.438,0.677,0.669,0.124,24.1,89.7,49.5,10.3,75.9,49.5,72.2,10.5,12.0,10.1,82.0,6.7,13.5,13.5,2.0,2.0,104.314805,104.314805,104.314805
POR,PHO,2025-02-01,W,H,127,108,240,46,89,0.517,37,58,0.638,9,31,0.29,26,31,0.839,38,84,0.452,28,51,0.549,10,33,0.303,22,26,0.846,10,33,43,11,26,37,24,11,5,10,20,21,5,2,19,21,127.2,108.2,0.348,0.348,0.619,0.567,0.292,108.2,127.2,0.31,0.393,0.566,0.512,0.262,27.8,75.0,46.3,25.0,72.2,46.3,52.2,11.0,9.8,8.9,55.3,5.0,3.4,16.6,2.0,1.0,99.85211000000001,99.85211000000001,99.85211000000001
POR,PHO,2025-02-03,W,H,121,119,265,40,89,0.449,24,49,0.49,16,40,0.4,25,30,0.833,40,85,0.471,25,43,0.581,15,42,0.357,24,28,0.857,14,34,48,10,33,43,30,6,2,13,21,28,12,5,15,21,121.8,119.8,0.337,0.449,0.592,0.539,0.281,119.8,121.8,0.329,0.494,0.611,0.559,0.282,29.8,77.3,47.3,22.7,70.2,47.3,75.0,6.0,4.7,11.3,70.0,12.1,10.2,13.4,2.0,2.0,99.322905,89.95281962264151,89.95281962264151
