Team,Opp,Date,Result,H/A,Tm_PTS,Opp_PTS,MP,Tm_FG,Tm_FGA,Tm_FG%,Tm_2P,Tm_2PA,Tm_2P%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Opp_FG,Opp_FGA,Opp_FG%,Opp_2P,Opp_2PA,Opp_2P%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Tm_ORB,Tm_DRB,Tm_TRB,Opp_ORB,Opp_DRB,Opp_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Tm_ORtg,Tm_DRtg,Tm_FTr,Tm_3PAr,Tm_TS%,Tm_eFG%,Tm_FT/FGA,Opp_ORtg,Opp_DRtg,Opp_FTr,Opp_3PAr,Opp_TS%,Opp_eFG%,Opp_FT/FGA,Tm_ORB%,Tm_DRB%,Tm_TRB%,Opp_ORB%,Opp_DRB%,Opp_TRB%,Tm_AST%,Tm_STL%,Tm_BLK%,Tm_TOV%,Opp_AST%,Opp_STL%,Opp_BLK%,Opp_TOV%,Tm_Rest,Opp_Rest,Tm_Pos,Tm_Pace,Opp_Pace
BOS,LAC,2024-11-25,W,H,126,94,240,45,88,0.511,23,37,0.622,22,51,0.431,14,20,0.7,39,90,0.433,32,64,0.5,7,26,0.269,9,13,0.692,8,39,47,10,34,44,33,10,11,11,12,18,8,3,14,12,128.4,95.8,0.227,0.58,0.651,0.636,0.159,95.8,128.4,0.144,0.289,0.491,0.472,0.1,19.0,79.6,48.4,20.4,81.0,48.4,73.3,10.2,17.2,10.2,46.2,8.2,8.1,12.8,1.0,1.0,98.16291000000001,98.16291000000001,98.16291000000001
WAS,LAC,2024-11-27,L,H,96,121,240,35,85,0.412,27,52,0.519,8,33,0.242,18,22,0.818,45,89,0.506,33,56,0.589,12,33,0.364,19,25,0.76,11,29,40,13,34,47,21,9,4,20,18,27,18,4,16,19,95.5,120.3,0.259,0.388,0.507,0.459,0.212,120.3,95.5,0.281,0.371,0.605,0.573,0.213,24.4,69.0,54.0,31.0,75.6,54.0,60.0,8.9,7.1,17.4,60.0,17.9,7.7,13.8,1.0,2.0,100.57560000000001,100.57560000000001,100.57560000000001
MIN,LAC,2024-11-29,W,H,93,92,240,31,75,0.413,16,36,0.444,15,39,0.385,16,20,0.8,36,84,0.429,26,53,0.491,10,31,0.323,10,13,0.769,11,38,49,8,31,39,25,8,5,22,14,20,17,3,15,16,99.0,97.9,0.267,0.52,0.555,0.513,0.213,97.9,99.0,0.155,0.369,0.513,0.488,0.119,26.2,82.6,44.3,17.4,73.8,44.3,80.6,8.5,9.4,20.8,55.6,18.1,8.3,14.3,2.0,2.0,93.9642,93.9642,93.9642
DEN,LAC,2024-12-01,L,A,122,126,240,51,88,0.58,41,64,0.641,10,24,0.417,10,19,0.526,43,90,0.478,25,51,0.49,18,39,0.462,22,27,0.815,8,31,39,13,29,42,37,7,3,14,17,28,8,4,14,16,121.4,125.4,0.216,0.273,0.633,0.636,0.114,125.4,121.4,0.3,0.433,0.618,0.578,0.244,21.6,70.5,51.9,29.5,78.4,51.9,72.5,7.0,5.9,12.7,65.1,8.0,6.3,12.1,4.0,2.0,100.506505,100.506505,100.506505
POR,LAC,2024-12-03,L,A,105,127,240,41,80,0.513,31,51,0.608,10,29,0.345,13,16,0.813,47,85,0.553,28,48,0.583,19,37,0.514,14,17,0.824,11,18,29,11,24,35,25,6,4,18,15,29,8,8,14,14,115.6,139.8,0.2,0.363,0.603,0.575,0.163,139.8,115.6,0.2,0.435,0.687,0.665,0.165,31.4,62.1,54.7,37.9,68.6,54.7,61.0,6.6,8.3,17.1,61.7,8.8,15.7,13.1,2.0,2.0,90.84332,90.84332,90.84332
MIN,LAC,2024-12-04,W,A,108,80,240,41,85,0.482,25,41,0.61,16,44,0.364,10,18,0.556,29,83,0.349,18,43,0.419,11,40,0.275,11,13,0.846,7,43,50,10,36,46,31,15,5,15,16,13,7,2,23,16,108.1,80.1,0.212,0.518,0.581,0.576,0.118,80.1,108.1,0.157,0.482,0.451,0.416,0.133,16.3,81.1,47.9,18.9,83.7,47.9,75.6,15.0,11.6,13.9,44.8,7.0,4.9,20.6,2.0,1.0,99.90277,99.90277,99.90277
HOU,LAC,2024-12-08,W,A,117,106,240,40,82,0.488,25,41,0.61,15,41,0.366,22,26,0.846,41,92,0.446,30,58,0.517,11,34,0.324,13,16,0.813,12,38,50,7,26,33,23,4,4,15,16,21,11,3,8,24,122.4,110.9,0.317,0.5,0.626,0.579,0.268,110.9,122.4,0.174,0.37,0.535,0.505,0.141,31.6,84.4,39.8,15.6,68.4,39.8,57.5,4.2,6.9,13.8,51.2,11.5,7.3,7.5,3.0,4.0,95.54302,95.54302,95.54302
DEN,LAC,2024-12-13,W,H,120,98,240,42,77,0.545,32,48,0.667,10,29,0.345,26,32,0.813,37,83,0.446,23,42,0.548,14,41,0.341,10,18,0.556,5,41,46,5,26,31,23,15,2,22,16,24,18,2,19,22,114.5,93.5,0.416,0.377,0.659,0.61,0.338,93.5,114.5,0.217,0.494,0.539,0.53,0.12,16.1,89.1,40.3,10.9,83.9,40.3,54.8,14.3,4.8,19.5,64.9,17.2,4.2,17.3,5.0,5.0,104.802785,104.802785,104.802785
UTA,LAC,2024-12-16,L,A,107,144,240,36,80,0.45,23,41,0.561,13,39,0.333,22,30,0.733,49,82,0.598,28,43,0.651,21,39,0.538,25,32,0.781,10,25,35,7,34,41,22,8,3,23,20,28,13,6,16,20,103.2,138.9,0.375,0.488,0.574,0.531,0.275,138.9,103.2,0.39,0.476,0.749,0.726,0.305,22.7,78.1,53.9,21.9,77.3,53.9,61.1,7.7,7.0,19.8,57.1,12.5,14.6,14.3,3.0,3.0,103.689975,103.689975,103.689975
DAL,LAC,2024-12-19,L,H,95,118,240,34,86,0.395,27,56,0.482,7,30,0.233,20,28,0.714,44,85,0.518,30,52,0.577,14,33,0.424,16,17,0.941,8,32,40,8,39,47,21,9,5,13,13,30,9,3,15,20,95.6,118.7,0.326,0.349,0.483,0.436,0.233,118.7,95.6,0.2,0.388,0.638,0.6,0.188,17.0,80.0,54.0,20.0,83.0,54.0,61.8,9.1,9.6,11.7,68.2,9.1,5.4,14.0,4.0,3.0,99.3836,99.3836,99.3836
