Team,Opp,Date,Result,H/A,Tm_PTS,Opp_PTS,MP,Tm_FG,Tm_FGA,Tm_FG%,Tm_2P,Tm_2PA,Tm_2P%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Opp_FG,Opp_FGA,Opp_FG%,Opp_2P,Opp_2PA,Opp_2P%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Tm_ORB,Tm_DRB,Tm_TRB,Opp_ORB,Opp_DRB,Opp_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Tm_ORtg,Tm_DRtg,Tm_FTr,Tm_3PAr,Tm_TS%,Tm_eFG%,Tm_FT/FGA,Opp_ORtg,Opp_DRtg,Opp_FTr,Opp_3PAr,Opp_TS%,Opp_eFG%,Opp_FT/FGA,Tm_ORB%,Tm_DRB%,Tm_TRB%,Opp_ORB%,Opp_DRB%,Opp_TRB%,Tm_AST%,Tm_STL%,Tm_BLK%,Tm_TOV%,Opp_AST%,Opp_STL%,Opp_BLK%,Opp_TOV%,Tm_Rest,Opp_Rest,Tm_Pos,Tm_Pace,Opp_Pace
ORL,CHO,2024-11-12,W,H,114,89,240,43,93,0.462,30,49,0.612,13,44,0.295,15,19,0.789,34,84,0.405,21,46,0.457,13,38,0.342,8,14,0.571,8,35,43,8,40,48,25,12,7,11,21,22,7,3,22,18,111.6,87.1,0.204,0.473,0.562,0.532,0.161,87.1,111.6,0.167,0.452,0.494,0.482,0.095,16.7,81.4,52.7,18.6,83.3,52.7,58.1,11.7,15.2,9.8,64.7,6.9,6.1,19.6,2.0,2.0,102.15724999999999,102.15724999999999,102.15724999999999
MIL,CHO,2024-11-16,L,A,114,115,240,47,92,0.511,32,56,0.571,15,36,0.417,5,11,0.455,41,93,0.441,26,51,0.51,15,42,0.357,18,21,0.857,8,32,40,16,37,53,31,6,6,9,18,25,7,4,10,16,120.2,121.2,0.12,0.391,0.589,0.592,0.054,121.2,120.2,0.226,0.452,0.562,0.522,0.194,17.8,66.7,57.0,33.3,82.2,57.0,66.0,6.3,11.8,8.5,61.0,7.4,7.1,8.9,3.0,4.0,94.85059000000001,94.85059000000001,94.85059000000001
CLE,CHO,2024-11-17,W,H,128,114,240,44,77,0.571,31,47,0.66,13,30,0.433,27,28,0.964,42,103,0.408,22,51,0.431,20,52,0.385,10,12,0.833,9,39,48,17,23,40,26,3,4,20,15,34,12,6,10,23,130.4,116.2,0.364,0.39,0.717,0.656,0.351,116.2,130.4,0.117,0.505,0.526,0.505,0.097,28.1,69.6,45.5,30.4,71.9,45.5,59.1,3.1,7.8,18.3,81.0,12.2,12.8,8.5,2.0,1.0,98.11790500000001,98.11790500000001,98.11790500000001
BRK,CHO,2024-11-19,W,H,116,115,240,42,85,0.494,24,44,0.545,18,41,0.439,14,19,0.737,38,82,0.463,18,45,0.4,20,37,0.541,19,22,0.864,10,26,36,13,31,44,31,8,8,15,19,25,6,8,23,20,119.3,118.3,0.224,0.482,0.621,0.6,0.165,118.3,119.3,0.268,0.451,0.627,0.585,0.232,24.4,66.7,55.0,33.3,75.6,55.0,73.8,8.2,17.8,13.8,65.8,6.2,18.2,20.1,2.0,2.0,97.24796,97.24796,97.24796
DET,CHO,2024-11-21,L,A,121,123,265,42,99,0.424,25,51,0.49,17,48,0.354,20,25,0.8,44,93,0.473,24,49,0.49,20,44,0.455,15,21,0.714,21,35,56,11,32,43,30,8,3,19,23,23,12,5,16,22,116.0,117.9,0.253,0.485,0.55,0.51,0.202,117.9,116.0,0.226,0.473,0.602,0.581,0.161,39.6,76.1,43.4,23.9,60.4,43.4,71.4,7.7,6.1,14.7,52.3,11.5,9.8,13.5,3.0,2.0,104.35859500000001,94.5134445283019,94.5134445283019
MIL,CHO,2024-11-23,W,H,125,119,240,43,89,0.483,25,52,0.481,18,37,0.486,21,26,0.808,41,100,0.41,22,53,0.415,19,47,0.404,18,21,0.857,10,41,51,14,34,48,20,3,9,14,22,22,6,5,10,21,122.2,116.4,0.292,0.416,0.622,0.584,0.236,116.4,122.2,0.21,0.47,0.545,0.505,0.18,22.7,74.5,48.5,25.5,77.3,48.5,46.5,2.9,17.0,12.2,53.7,5.9,9.6,8.4,1.0,2.0,102.264455,102.264455,102.264455
ORL,CHO,2024-11-25,W,A,95,84,240,37,94,0.394,25,48,0.521,12,46,0.261,9,17,0.529,31,75,0.413,24,43,0.558,7,32,0.219,15,19,0.789,13,26,39,13,39,52,21,12,6,8,21,14,6,5,27,20,101.4,89.6,0.181,0.489,0.468,0.457,0.096,89.6,101.4,0.253,0.427,0.504,0.46,0.2,25.0,66.7,57.1,33.3,75.0,57.1,56.8,12.8,14.0,7.3,45.2,6.4,10.4,24.5,2.0,2.0,93.73742999999999,93.73742999999999,93.73742999999999
MIA,CHO,2024-11-27,W,A,98,94,240,33,73,0.452,19,36,0.528,14,37,0.378,18,22,0.818,37,98,0.378,20,47,0.426,17,51,0.333,3,8,0.375,4,40,44,16,27,43,21,6,5,22,9,22,10,5,13,19,101.1,97.0,0.301,0.507,0.593,0.548,0.247,97.0,101.1,0.082,0.52,0.463,0.464,0.031,12.9,71.4,49.4,28.6,87.1,49.4,63.6,6.2,10.6,21.0,59.5,10.3,13.9,11.4,1.0,2.0,96.90579,96.90579,96.90579
NYK,CHO,2024-11-29,W,A,99,98,240,36,81,0.444,24,49,0.49,12,32,0.375,15,19,0.789,36,89,0.404,21,42,0.5,15,47,0.319,11,15,0.733,12,32,44,14,25,39,20,7,5,21,19,25,8,6,15,19,106.0,105.0,0.235,0.395,0.554,0.519,0.185,105.0,106.0,0.169,0.528,0.513,0.489,0.124,32.4,69.6,47.0,30.4,67.6,47.0,55.6,7.5,11.9,19.0,69.4,8.6,12.2,13.6,2.0,2.0,93.37978,93.37978,93.37978
ATL,CHO,2024-11-30,W,A,107,104,240,38,78,0.487,28,45,0.622,10,33,0.303,21,27,0.778,35,94,0.372,17,46,0.37,18,48,0.375,16,19,0.842,14,35,49,18,27,45,27,8,7,22,15,23,13,6,15,23,111.8,108.7,0.346,0.423,0.595,0.551,0.269,108.7,111.8,0.202,0.511,0.508,0.468,0.17,34.1,66.0,47.9,34.0,65.9,47.9,71.1,8.4,15.2,19.7,65.7,13.6,13.3,12.8,1.0,1.0,95.67049999999999,95.67049999999999,95.67049999999999
PHI,CHO,2024-12-03,W,A,110,104,240,38,82,0.463,22,42,0.524,16,40,0.4,18,20,0.9,34,77,0.442,21,43,0.488,13,34,0.382,23,28,0.821,8,23,31,15,32,47,26,9,3,12,22,22,5,3,19,17,121.1,114.5,0.244,0.488,0.606,0.561,0.22,114.5,121.1,0.364,0.442,0.582,0.526,0.299,20.0,60.5,60.3,39.5,80.0,60.3,68.4,9.9,7.0,11.7,64.7,5.5,7.1,17.5,3.0,3.0,90.805025,90.805025,90.805025
NYK,CHO,2024-12-05,W,H,125,101,240,41,76,0.539,23,43,0.535,18,33,0.545,25,32,0.781,40,89,0.449,25,50,0.5,15,39,0.385,6,10,0.6,6,37,43,10,30,40,29,7,4,9,13,27,3,4,11,22,135.6,109.5,0.421,0.434,0.694,0.658,0.329,109.5,135.6,0.112,0.438,0.541,0.534,0.067,16.7,78.7,48.2,21.3,83.3,48.2,70.7,7.6,8.0,9.1,67.5,3.3,9.3,10.5,2.0,2.0,92.18913,92.18913,92.18913
CLE,CHO,2024-12-07,W,A,116,102,240,42,84,0.5,28,46,0.609,14,38,0.368,18,24,0.75,37,86,0.43,26,47,0.553,11,39,0.282,17,19,0.895,14,33,47,10,27,37,28,6,6,12,20,21,6,5,11,27,127.0,111.7,0.286,0.452,0.613,0.583,0.214,111.7,127.0,0.221,0.453,0.54,0.494,0.198,34.1,76.7,44.0,23.3,65.9,44.0,66.7,6.6,12.8,11.3,56.8,6.6,10.9,10.4,2.0,2.0,91.329635,91.329635,91.329635
IND,CHO,2024-12-08,L,H,109,113,240,42,82,0.512,30,46,0.652,12,36,0.333,13,15,0.867,40,78,0.513,26,49,0.531,14,29,0.483,19,26,0.731,3,26,29,10,35,45,23,9,7,17,19,24,11,3,25,18,107.0,110.9,0.183,0.439,0.615,0.585,0.159,110.9,107.0,0.333,0.372,0.632,0.603,0.244,7.9,72.2,60.8,27.8,92.1,60.8,54.8,8.8,14.3,16.1,60.0,10.8,6.5,21.8,2.0,1.0,101.85766,101.85766,101.85766
CHI,CHO,2024-12-13,W,H,109,95,240,37,93,0.398,23,42,0.548,14,51,0.275,21,25,0.84,35,98,0.357,27,52,0.519,8,46,0.174,17,21,0.81,14,38,52,17,37,54,27,12,11,16,19,22,7,5,17,20,106.3,92.6,0.269,0.548,0.524,0.473,0.226,92.6,106.3,0.214,0.469,0.443,0.398,0.173,27.5,69.1,50.9,30.9,72.5,50.9,73.0,11.7,21.2,13.3,62.9,6.8,11.9,13.7,5.0,5.0,102.546155,102.546155,102.546155
PHI,CHO,2024-12-16,W,A,121,108,240,41,80,0.513,25,42,0.595,16,38,0.421,23,30,0.767,42,83,0.506,30,45,0.667,12,38,0.316,12,21,0.571,9,33,42,9,29,38,21,14,4,20,20,30,12,8,20,27,118.6,105.8,0.375,0.475,0.649,0.613,0.288,105.8,118.6,0.253,0.458,0.585,0.578,0.145,23.7,78.6,47.5,21.4,76.3,47.5,51.2,13.7,8.9,17.7,71.4,11.8,19.0,17.8,3.0,3.0,102.06090499999999,102.06090499999999,102.06090499999999
WAS,CHO,2024-12-19,W,H,123,114,240,41,83,0.494,24,41,0.585,17,42,0.405,24,31,0.774,43,106,0.406,35,63,0.556,8,43,0.186,20,27,0.741,12,40,52,22,30,52,33,5,8,18,18,30,12,2,8,21,122.1,113.2,0.373,0.506,0.636,0.596,0.289,113.2,122.1,0.255,0.406,0.484,0.443,0.189,28.6,64.5,50.0,35.5,71.4,50.0,80.5,5.0,12.7,15.7,69.8,11.9,4.9,6.4,4.0,3.0,100.708305,100.708305,100.708305
PHI,CHO,2024-12-20,W,H,108,98,240,41,83,0.494,29,50,0.58,12,33,0.364,14,18,0.778,36,78,0.462,26,47,0.553,10,31,0.323,16,21,0.762,11,28,39,13,31,44,30,14,6,15,21,22,7,4,17,19,118.3,107.3,0.217,0.398,0.594,0.566,0.169,107.3,118.3,0.269,0.397,0.562,0.526,0.205,26.2,68.3,53.0,31.7,73.8,53.0,73.2,15.3,12.8,14.2,61.1,7.7,8.0,16.3,4.0,1.0,91.28987000000001,91.28987000000001,91.28987000000001
HOU,CHO,2024-12-23,W,A,114,101,240,43,99,0.434,30,57,0.526,13,42,0.31,15,19,0.789,37,89,0.416,27,53,0.509,10,36,0.278,17,24,0.708,21,39,60,11,33,44,23,4,8,12,16,25,8,6,11,15,118.3,104.8,0.192,0.424,0.531,0.5,0.152,104.8,118.3,0.27,0.404,0.507,0.472,0.191,38.9,78.0,42.3,22.0,61.1,42.3,53.5,4.2,15.1,10.1,67.6,8.3,10.5,9.9,1.0,3.0,96.32515999999998,96.32515999999998,96.32515999999998
WAS,CHO,2024-12-26,W,H,113,110,240,39,91,0.429,25,47,0.532,14,44,0.318,21,28,0.75,41,94,0.436,24,52,0.462,17,42,0.405,11,14,0.786,8,35,43,11,39,50,25,9,7,11,19,31,6,4,19,23,108.3,105.4,0.308,0.484,0.547,0.505,0.231,105.4,108.3,0.149,0.447,0.549,0.527,0.117,17.0,76.1,53.8,23.9,83.0,53.8,64.1,8.6,13.5,9.6,75.6,5.7,8.5,15.9,3.0,3.0,104.393755,104.393755,104.393755
OKC,CHO,2024-12-28,W,A,106,94,240,42,88,0.477,32,50,0.64,10,38,0.263,12,14,0.857,29,80,0.363,18,46,0.391,11,34,0.324,25,28,0.893,9,40,49,8,36,44,29,9,1,17,19,17,9,5,18,16,105.5,93.6,0.159,0.432,0.563,0.534,0.136,93.6,105.5,0.35,0.425,0.509,0.431,0.313,20.0,83.3,47.3,16.7,80.0,47.3,69.0,9.0,2.2,15.3,58.6,9.0,10.0,16.3,2.0,2.0,100.421405,100.421405,100.421405
CHI,CHO,2024-12-30,W,A,115,108,265,39,104,0.375,21,44,0.477,18,60,0.3,19,27,0.704,42,101,0.416,32,58,0.552,10,43,0.233,14,20,0.7,14,49,63,9,47,56,31,11,4,15,17,23,8,6,14,20,101.3,95.1,0.26,0.577,0.496,0.462,0.183,95.1,101.3,0.198,0.426,0.492,0.465,0.139,23.0,84.5,47.1,15.5,77.0,47.1,79.5,9.7,6.9,11.5,54.8,7.0,13.6,11.3,2.0,2.0,113.509175,102.80076226415095,102.80076226415095
DET,CHO,2025-01-03,W,H,98,94,240,39,93,0.419,27,56,0.482,12,37,0.324,8,13,0.615,33,80,0.413,24,50,0.48,9,30,0.3,19,30,0.633,14,37,51,9,36,45,21,13,7,15,27,25,8,6,18,10,99.4,95.3,0.14,0.398,0.496,0.484,0.086,95.3,99.4,0.375,0.375,0.504,0.469,0.238,28.0,80.4,46.9,19.6,72.0,46.9,53.8,13.2,14.0,13.2,75.8,8.1,10.7,16.2,2.0,4.0,98.58238,98.58238,98.58238
CLE,CHO,2025-01-05,W,H,115,105,240,44,92,0.478,29,49,0.592,15,43,0.349,12,16,0.75,38,91,0.418,23,49,0.469,15,42,0.357,14,19,0.737,9,32,41,13,35,48,29,5,5,12,17,19,9,4,16,18,116.1,106.0,0.174,0.467,0.581,0.56,0.13,106.0,116.1,0.209,0.462,0.528,0.5,0.154,20.5,71.1,53.9,28.9,79.5,53.9,65.9,5.0,10.2,10.8,50.0,9.1,8.2,13.9,2.0,2.0,99.041005,99.041005,99.041005
PHO,CHO,2025-01-07,L,A,104,115,240,39,92,0.424,31,59,0.525,8,33,0.242,18,19,0.947,38,98,0.388,25,51,0.49,13,47,0.277,26,29,0.897,8,34,42,20,39,59,27,3,4,11,23,23,9,5,14,19,103.6,114.6,0.207,0.359,0.518,0.467,0.196,114.6,103.6,0.296,0.48,0.519,0.454,0.265,17.0,63.0,58.4,37.0,83.0,58.4,69.2,3.0,7.8,9.9,60.5,9.0,8.5,11.2,1.0,2.0,100.40265,100.40265,100.40265
PHO,CHO,2025-01-12,W,H,120,113,240,42,87,0.483,25,46,0.543,17,41,0.415,19,22,0.864,41,92,0.446,26,52,0.5,15,40,0.375,16,20,0.8,8,31,39,15,37,52,31,9,6,12,17,30,10,2,16,20,121.6,114.5,0.253,0.471,0.621,0.58,0.218,114.5,121.6,0.217,0.435,0.561,0.527,0.174,17.8,67.4,57.1,32.6,82.2,57.1,73.8,9.1,11.5,11.0,73.2,10.1,4.3,13.7,1.0,5.0,98.71974,98.71974,98.71974
UTA,CHO,2025-01-15,L,H,112,117,240,43,93,0.462,27,50,0.54,16,43,0.372,10,17,0.588,45,85,0.529,33,46,0.717,12,39,0.308,15,21,0.714,9,27,36,11,34,45,30,5,4,12,18,27,6,6,18,16,112.2,117.2,0.183,0.462,0.557,0.548,0.108,117.2,112.2,0.247,0.459,0.621,0.6,0.176,20.9,71.1,55.6,28.9,79.1,55.6,69.8,5.0,8.7,10.7,60.0,6.0,12.0,16.0,3.0,3.0,99.82464999999999,99.82464999999999,99.82464999999999
CHI,CHO,2025-01-17,L,H,123,125,240,48,95,0.505,34,55,0.618,14,40,0.35,13,14,0.929,48,96,0.5,35,62,0.565,13,34,0.382,16,20,0.8,12,33,45,13,31,44,34,9,3,14,18,26,9,2,12,13,121.8,123.7,0.147,0.421,0.608,0.579,0.137,123.7,121.8,0.208,0.354,0.596,0.568,0.167,27.9,71.7,49.4,28.3,72.1,49.4,70.8,8.9,4.8,12.2,54.2,8.9,3.6,10.3,2.0,2.0,101.01710499999999,101.01710499999999,101.01710499999999
DAL,CHO,2025-01-20,L,A,105,110,240,38,88,0.432,32,56,0.571,6,32,0.188,23,26,0.885,40,98,0.408,23,59,0.39,17,39,0.436,13,18,0.722,16,35,51,17,32,49,19,10,8,14,15,28,10,7,13,16,109.1,114.3,0.295,0.364,0.528,0.466,0.261,114.3,109.1,0.184,0.398,0.519,0.495,0.133,33.3,67.3,49.0,32.7,66.7,49.0,50.0,10.4,13.6,12.3,70.0,10.4,12.5,10.9,3.0,3.0,96.24544,96.24544,96.24544
MEM,CHO,2025-01-22,W,H,132,120,240,49,98,0.5,28,51,0.549,21,47,0.447,13,14,0.929,41,86,0.477,30,55,0.545,11,31,0.355,27,32,0.844,13,27,40,11,22,33,36,9,6,16,30,27,9,4,16,19,131.4,119.4,0.143,0.48,0.634,0.607,0.133,119.4,131.4,0.372,0.36,0.6,0.541,0.314,37.1,71.1,45.2,28.9,62.9,45.2,73.5,9.0,10.9,13.3,65.9,9.0,7.8,13.8,2.0,2.0,100.51656,100.51656,100.51656
POR,CHO,2025-01-24,W,A,102,97,240,32,79,0.405,21,41,0.512,11,38,0.289,27,39,0.692,32,85,0.376,23,54,0.426,9,31,0.29,24,28,0.857,15,32,47,16,30,46,17,12,6,17,21,20,9,6,16,28,108.4,103.1,0.494,0.481,0.53,0.475,0.342,103.1,108.4,0.329,0.365,0.498,0.429,0.282,33.3,66.7,49.5,33.3,66.7,49.5,53.1,12.8,11.1,15.0,62.5,9.6,14.6,14.1,1.0,2.0,94.0845,94.0845,94.0845
NOP,CHO,2025-01-25,L,A,92,123,240,32,84,0.381,24,53,0.453,8,31,0.258,20,26,0.769,42,84,0.5,21,34,0.618,21,50,0.42,18,25,0.72,9,30,39,9,39,48,21,8,5,13,17,28,11,5,15,18,94.1,125.8,0.31,0.369,0.482,0.429,0.238,125.8,94.1,0.298,0.595,0.647,0.625,0.214,18.8,76.9,55.2,23.1,81.3,55.2,65.6,8.2,14.7,12.0,66.7,11.2,9.4,13.6,1.0,1.0,97.77927,97.77927,97.77927
LAL,CHO,2025-01-27,W,A,112,107,240,44,86,0.512,38,58,0.655,6,28,0.214,18,24,0.75,39,87,0.448,25,51,0.49,14,36,0.389,15,18,0.833,12,36,48,10,24,34,22,9,5,19,18,26,11,3,14,19,113.9,108.8,0.279,0.326,0.58,0.547,0.209,108.8,113.9,0.207,0.414,0.564,0.529,0.172,33.3,78.3,41.5,21.7,66.7,41.5,50.0,9.2,9.8,16.4,66.7,11.2,5.2,12.9,2.0,2.0,98.34493,98.34493,98.34493
BRK,CHO,2025-01-29,W,A,104,83,240,39,80,0.488,29,48,0.604,10,32,0.313,16,20,0.8,28,83,0.337,18,48,0.375,10,35,0.286,17,25,0.68,7,33,40,18,34,52,27,11,8,11,18,18,6,7,17,19,115.1,91.8,0.25,0.4,0.586,0.55,0.2,91.8,115.1,0.301,0.422,0.441,0.398,0.205,17.1,64.7,56.5,35.3,82.9,56.5,69.2,12.2,16.7,11.0,64.3,6.6,14.6,15.3,2.0,2.0,90.36209,90.36209,90.36209
LAC,CHO,2025-01-31,W,A,112,104,240,44,81,0.543,33,53,0.623,11,28,0.393,13,20,0.65,42,96,0.438,35,66,0.53,7,30,0.233,13,15,0.867,9,36,45,13,29,42,26,7,4,18,18,18,11,3,9,16,115.9,107.6,0.247,0.346,0.624,0.611,0.16,107.6,115.9,0.156,0.313,0.507,0.474,0.135,23.7,73.5,48.3,26.5,76.3,48.3,59.1,7.2,6.1,16.7,42.9,11.4,5.7,8.1,2.0,2.0,96.652735,96.652735,96.652735
DEN,CHO,2025-02-01,W,A,107,104,240,41,88,0.466,34,51,0.667,7,37,0.189,18,20,0.9,41,95,0.432,32,69,0.464,9,26,0.346,13,17,0.765,8,35,43,13,38,51,29,9,9,11,16,31,5,6,12,13,109.0,105.9,0.227,0.42,0.553,0.506,0.205,105.9,109.0,0.179,0.274,0.507,0.479,0.137,17.4,72.9,54.3,27.1,82.6,54.3,70.7,9.2,13.0,10.2,75.6,5.1,11.8,10.5,1.0,1.0,98.19557999999999,98.19557999999999,98.19557999999999
WAS,CHO,2025-02-03,W,A,124,114,240,44,99,0.444,27,48,0.563,17,51,0.333,19,23,0.826,39,89,0.438,28,60,0.467,11,29,0.379,25,28,0.893,18,36,54,9,37,46,29,6,5,11,21,26,4,1,11,17,123.7,113.7,0.232,0.515,0.568,0.53,0.192,113.7,123.7,0.315,0.326,0.563,0.5,0.281,32.7,80.0,46.0,20.0,67.3,46.0,65.9,6.0,8.3,9.2,66.7,4.0,2.1,9.8,2.0,2.0,100.228025,100.228025,100.228025
MIL,CHO,2025-02-05,W,A,112,102,240,41,81,0.506,23,39,0.59,18,42,0.429,12,13,0.923,38,88,0.432,27,54,0.5,11,34,0.324,15,20,0.75,6,38,44,9,32,41,26,6,4,11,16,21,4,1,8,14,121.6,110.8,0.16,0.519,0.646,0.617,0.148,110.8,121.6,0.227,0.386,0.527,0.494,0.17,15.8,80.9,48.2,19.1,84.2,48.2,63.4,6.5,7.4,11.3,55.3,4.3,2.6,7.6,2.0,2.0,92.10955,92.10955,92.10955
SAS,CHO,2025-02-07,L,A,116,117,240,42,92,0.457,30,53,0.566,12,39,0.308,20,24,0.833,47,101,0.465,30,63,0.476,17,38,0.447,6,6,1.0,13,25,38,16,37,53,25,8,5,8,13,33,4,4,11,22,123.7,124.8,0.261,0.424,0.566,0.522,0.217,124.8,123.7,0.059,0.376,0.564,0.55,0.059,26.0,61.0,58.2,39.0,74.0,58.2,59.5,8.5,7.9,7.2,70.2,4.3,7.5,9.6,2.0,2.0,93.7779,93.7779,93.7779
