Team,Opp,Date,Result,H/A,GF,GA,GD,G-PK,PK,PKatt,PKm,Poss,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Cagliari,Lazio,2024-11-04,L,A,1,2,-1,1,0,0,0,46,26,5,34.6,33.8,14,14,50.0,11,4,36.4,6,54.5,316,1377,550,12,6,15,0,0.0,8,2,2,17,12,2,2,0,0,0,0,0,11,54.5,43.5,6,0.17,1.0,1,16.7,22.9,1,1,0,1,0,31,0,4.0,354,432,81.9,5,34,2,0,24,6172,2685,171,186,91.9,146,169,86.4,32,55,58.2,1,1,0,0.0,1,0,0.0,0,0,0,384,47,11,1,1,19,19,3,1,2,0,1,8,348,6,2,8,14,12,11,0,0,0,1,0,4,2,75.0,517,78,221,198,101,7,517,12,6,7,4,1,5,11,45.5,6,7,6,1,2,14,23,1,0.3,0.3,-2.6,-1.8,0.1,0.2,0.7,0.7,0.9,0.04,1,2.0,0.28,0.0
Monza,Lazio,2024-11-10,L,H,0,1,-1,0,0,0,0,51,28,3,14.3,26.4,12,9,57.1,13,6,46.2,6,46.2,455,2481,1297,19,13,15,1,6.7,5,0,0,13,10,0,0,0,0,0,0,0,9,22.2,25.0,12,0.0,0.0,2,16.7,15.4,1,1,0,0,0,43,1,8.6,455,527,86.3,8,29,10,7,35,8127,2680,184,204,90.2,216,233,92.7,45,63,71.4,0,0,0,,0,0,,0,0,0,484,42,8,0,0,30,17,6,1,5,0,1,11,452,13,2,11,12,21,17,2,0,0,1,1,5,4,80.0,622,72,185,311,132,23,622,10,7,3,6,1,6,12,50.0,6,10,2,8,10,20,18,2,1.0,1.0,-0.6,-0.6,0.6,0.7,-1.0,-1.0,-0.6,0.08,1,2.1,0.48,1.1
Bologna,Lazio,2024-11-24,L,A,0,3,-3,0,0,0,0,30,41,7,34.1,32.6,11,16,40.7,13,8,61.5,5,38.5,176,991,437,7,6,15,1,6.7,3,1,1,14,12,0,0,0,0,0,0,0,7,42.9,34.4,3,0.0,0.0,1,33.3,35.3,0,0,0,0,0,31,1,9.7,210,284,73.9,3,13,3,1,15,3938,1546,91,104,87.5,101,126,80.2,16,49,32.7,0,0,0,,0,0,,0,1,0,250,34,16,0,3,4,8,0,0,0,0,0,3,201,6,1,12,4,6,4,0,2,0,0,0,4,1,25.0,390,85,219,124,53,4,390,7,4,3,1,3,2,9,22.2,7,9,4,5,10,17,36,1,0.1,0.1,-1.9,-1.9,0.1,0.2,-0.1,-0.1,-0.1,0.02,0,3.3,0.82,0.3
Parma,Lazio,2024-12-01,W,H,3,1,2,3,0,0,0,28,27,2,88.9,60.7,21,14,60.0,18,6,33.3,12,66.7,181,1044,554,16,7,29,2,6.9,4,0,0,17,13,3,2,0,0,0,0,1,11,54.5,42.8,12,0.25,0.75,4,33.3,18.6,0,0,0,0,0,42,0,4.8,168,251,66.9,10,14,4,1,20,3234,1674,67,78,85.9,73,98,74.5,19,54,35.2,0,0,0,,0,0,,0,0,0,205,46,15,0,0,3,14,4,0,0,0,0,7,165,7,4,12,6,21,17,1,2,0,0,1,6,5,83.3,399,88,193,131,80,13,399,20,12,11,9,0,9,13,69.2,4,16,8,8,13,33,49,1,1.5,1.5,-1.1,-1.1,1.0,0.2,1.5,1.5,1.0,0.12,0,2.1,0.35,1.1
Napoli,Lazio,2024-12-08,L,H,0,1,-1,0,0,0,0,56,28,2,0.0,20.9,11,7,61.1,20,9,45.0,10,50.0,443,2569,1299,25,14,4,0,0.0,2,0,0,16,12,0,0,0,0,0,0,0,4,25.0,30.0,12,0.0,0.0,1,8.3,20.7,1,1,0,0,0,42,0,,486,561,86.6,8,38,12,3,61,8011,2522,218,240,90.8,233,259,90.0,25,42,59.5,0,0,0,,0,0,,0,0,0,526,34,11,3,0,29,11,6,6,0,0,1,9,484,14,2,7,3,22,15,2,1,3,1,0,3,2,66.7,658,31,175,323,164,18,658,21,12,6,15,0,7,18,38.9,11,4,0,4,9,30,9,0,0.5,0.5,0.3,0.3,0.4,1.2,-0.5,-0.5,-0.4,0.05,1,0.8,0.28,-0.2
Inter,Lazio,2024-12-16,W,A,6,0,6,5,1,1,0,48,47,2,17.0,28.4,12,7,63.2,16,9,56.3,7,43.8,379,1835,919,18,10,11,1,9.1,4,0,0,14,6,11,10,0,0,1,0,0,5,20.0,26.4,11,0.45,0.83,6,54.5,18.5,1,0,0,0,0,38,0,11.5,417,485,86.0,10,20,7,1,26,7794,2756,180,196,91.8,185,207,89.4,51,76,67.1,0,0,0,,0,0,,0,0,0,457,28,6,0,4,10,14,2,0,2,0,0,3,412,10,4,5,3,23,18,1,1,2,1,0,2,2,100.0,577,80,248,265,70,15,576,9,4,3,3,3,2,16,12.5,14,10,3,7,8,17,22,0,2.0,1.3,1.6,0.9,1.3,0.8,4.0,3.7,3.7,0.12,1,0.2,0.09,0.2
Lecce,Lazio,2024-12-21,L,H,1,2,-1,1,0,0,0,41,18,4,61.1,46.5,9,16,36.0,16,6,37.5,8,50.0,250,1387,718,13,10,22,3,13.6,3,1,0,13,11,1,0,0,0,1,0,0,5,80.0,46.6,11,0.09,0.5,2,18.2,20.4,0,1,0,1,0,37,0,9.0,304,403,75.4,3,16,3,2,16,5290,2133,152,171,88.9,111,130,85.4,34,68,50.0,1,1,0,0.0,1,0,0.0,0,1,0,350,52,13,4,2,18,25,6,2,2,0,1,8,303,10,2,16,9,17,6,4,3,3,1,0,6,4,83.3,532,76,174,253,112,11,532,20,16,10,5,5,8,19,42.1,11,8,3,5,6,26,30,1,0.7,0.7,-0.8,-0.3,0.3,0.2,0.3,0.3,-0.3,0.07,0,2.0,0.24,0.0
Atalanta,Lazio,2024-12-28,D,A,1,1,0,1,0,0,0,60,28,4,17.9,23.9,12,8,60.0,17,7,41.2,8,47.1,515,2912,1498,28,20,9,1,11.1,3,0,0,11,6,2,2,0,0,0,0,0,7,42.9,33.0,14,0.07,0.33,3,21.4,11.0,0,3,0,0,0,53,1,11.5,491,597,82.2,12,30,9,5,42,8548,2217,221,252,87.7,209,237,88.2,43,68,63.2,0,0,0,,0,0,,0,0,0,550,44,6,2,10,29,22,7,6,1,0,3,14,487,20,3,10,8,24,18,1,1,3,0,1,5,4,80.0,696,60,215,319,167,24,696,14,9,6,5,3,5,10,50.0,5,4,1,3,8,22,16,0,2.7,2.7,2.1,2.1,2.6,1.7,-1.7,-1.7,-1.6,0.21,0,0.7,0.15,-0.3
Roma,Lazio,2025-01-05,W,H,2,0,2,2,0,0,0,33,27,5,37.0,39.2,8,8,50.0,11,3,27.3,3,27.3,168,933,456,6,6,34,1,2.9,4,0,0,12,19,3,2,0,0,1,0,0,9,44.4,38.9,7,0.29,0.4,5,71.4,14.0,0,0,0,0,0,35,0,7.3,233,293,79.5,5,9,3,1,20,4542,1898,95,108,88.0,103,119,86.6,31,57,54.4,0,0,0,,0,0,,0,0,0,252,41,21,2,1,9,7,3,3,0,0,0,4,228,6,1,14,4,13,9,1,1,1,1,0,6,6,100.0,389,81,195,167,32,9,389,10,7,5,5,0,3,13,23.1,10,10,7,3,9,19,36,0,1.1,1.1,0.3,0.3,0.4,0.2,0.9,0.9,0.6,0.17,0,0.8,0.14,0.8
Como,Lazio,2025-01-10,D,A,1,1,0,1,0,0,0,63,17,3,5.9,23.6,24,7,77.4,16,7,43.8,8,50.0,426,2122,1132,15,9,12,1,8.3,3,0,0,15,12,2,2,0,0,0,0,0,2,0.0,9.0,17,0.06,0.33,3,17.6,15.5,1,0,0,0,0,49,0,9.3,435,520,83.7,16,46,10,3,43,7705,2569,178,203,87.7,213,235,90.6,33,54,61.1,0,0,0,,0,0,,0,0,0,478,42,15,2,3,26,16,7,4,1,0,0,15,431,9,3,12,8,32,21,6,0,0,3,2,4,3,75.0,634,56,197,287,153,21,634,21,12,12,6,3,10,20,50.0,10,14,5,9,9,30,20,0,2.0,2.0,1.5,1.5,1.9,2.0,-1.0,-1.0,-0.9,0.12,1,0.9,0.23,-0.1
