Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Freiburg,Dortmund,2024-11-23,L,A,0,4,-4,0,0,0,41,0,42,7,23.8,29.5,5,10,33.3,13,4,30.8,8,61.5,306,1253,516,4,8,12,0,0.0,2,2,1,4,9,0,0,0,0,0,0,0,8,0.0,13.3,7,0.0,0.0,2,28.6,18.1,0,0,0,0,0,31,0,8.3,388,472,82.2,5,19,4,3,19,6312,2354,176,196,89.8,166,184,90.2,26,53,49.1,0,0,0,,0,0,,1,0,0,429,43,11,2,1,7,19,0,0,0,0,0,14,386,8,0,14,10,11,7,1,0,2,1,0,7,3,42.9,575,107,297,192,89,8,575,19,8,9,10,0,9,23,39.1,14,14,8,6,5,24,24,1,0.8,0.8,-0.5,-0.5,0.6,0.6,-0.8,-0.8,-0.6,0.14,0,1.3,0.19,-2.7
Bayern Munich,Dortmund,2024-11-30,D,A,1,1,0,0,0,1,67,0,40,5,12.5,24.9,7,11,38.9,29,13,44.8,14,48.3,505,3028,1404,32,24,5,0,0.0,2,0,0,7,11,2,2,0,0,0,0,0,4,25.0,22.8,14,0.07,0.2,5,35.7,19.4,2,4,0,0,0,54,2,18.3,572,667,85.8,10,40,7,2,59,9600,3003,275,300,91.7,264,292,90.4,30,54,55.6,0,0,0,,0,0,,0,0,0,620,43,9,2,5,18,25,3,2,0,0,4,9,569,24,8,19,11,26,23,0,1,0,2,0,2,1,50.0,781,42,219,341,227,26,781,20,11,5,11,4,6,13,46.2,7,19,4,15,5,25,8,1,1.5,1.5,0.9,0.9,1.3,1.3,-0.5,-0.5,-0.3,0.11,2,0.7,0.34,-0.3
Gladbach,Dortmund,2024-12-07,D,H,1,1,0,1,0,0,40,1,33,2,33.3,34.5,12,13,48.0,10,4,40.0,6,60.0,277,1302,544,12,7,20,1,5.0,3,1,1,16,11,2,1,0,0,0,1,0,10,30.0,27.5,8,0.0,0.0,2,25.0,22.2,1,3,1,0,0,35,0,6.7,298,389,76.6,6,15,3,2,28,5398,2086,138,154,89.6,130,158,82.3,29,60,48.3,0,0,0,,0,0,,0,0,0,336,50,10,1,3,19,21,7,1,6,0,3,9,297,7,6,16,11,18,10,2,1,1,2,2,3,2,66.7,502,82,236,188,83,17,501,10,4,5,3,2,5,12,41.7,7,10,5,5,8,18,30,0,1.1,0.3,-0.4,-1.2,0.2,0.5,-0.1,-0.3,-0.2,0.04,1,0.9,0.31,-0.1
Hoffenheim,Dortmund,2024-12-15,D,A,1,1,0,0,0,1,46,0,35,5,45.7,38.5,10,16,38.5,14,7,50.0,5,35.7,273,1431,659,24,8,11,2,18.2,2,0,0,10,9,2,1,1,0,0,0,0,6,50.0,37.5,12,0.08,1.0,1,8.3,13.4,0,4,0,0,0,41,1,13.3,315,420,75.0,12,35,17,6,36,6482,2877,119,144,82.6,146,176,83.0,49,85,57.6,0,0,0,,0,0,,0,0,0,371,45,10,3,3,25,18,9,2,6,0,4,11,311,8,4,17,6,24,20,3,0,0,1,0,2,1,50.0,526,59,172,215,142,34,526,19,10,4,13,2,10,18,55.6,8,9,1,8,9,28,17,0,1.0,1.0,0.5,0.5,1.0,1.8,0.0,0.0,0.0,0.08,0,0.5,0.24,-0.5
Wolfsburg,Dortmund,2024-12-22,L,H,1,3,-2,0,0,1,50,0,16,3,37.5,38.3,10,7,58.8,25,11,44.0,11,44.0,372,1734,922,18,21,9,1,11.1,3,0,0,8,8,1,0,1,0,0,0,0,8,0.0,17.6,14,0.07,0.2,5,35.7,15.8,1,0,0,0,0,50,1,18.5,385,496,77.6,9,37,16,2,61,6723,2592,179,211,84.8,170,199,85.4,31,62,50.0,0,0,0,,0,0,,0,1,0,451,45,9,3,4,30,14,10,5,5,0,0,12,381,21,7,11,2,23,15,3,2,1,2,0,4,1,25.0,591,55,158,251,187,38,591,15,8,8,7,0,7,18,38.9,11,11,2,9,6,21,14,0,1.5,1.5,-1.2,-1.2,1.3,1.8,-0.5,-0.5,-0.3,0.11,1,2.3,0.56,-0.7
Leverkusen,Dortmund,2025-01-10,W,A,3,2,1,0,0,3,30,0,19,3,63.2,41.8,11,9,55.0,11,4,36.4,6,54.5,215,1066,545,10,3,15,1,6.7,2,0,0,6,8,6,6,0,0,0,0,0,7,28.6,21.7,7,0.43,0.6,5,71.4,13.4,0,3,0,1,0,46,0,5.0,239,324,73.8,7,18,4,1,17,3801,1649,125,141,88.7,83,107,77.6,21,50,42.0,1,1,0,0.0,1,0,0.0,0,0,0,286,35,10,1,3,8,14,1,1,0,0,3,6,237,3,3,17,5,13,12,0,0,0,0,1,5,3,80.0,416,66,190,152,77,10,416,15,11,8,5,2,8,14,57.1,6,8,4,4,9,24,18,0,1.6,1.6,0.3,1.1,1.6,1.3,1.4,1.4,1.4,0.23,0,1.9,0.21,-0.1
Holstein Kiel,Dortmund,2025-01-14,W,H,4,2,2,0,0,4,25,0,23,2,73.9,49.3,11,18,37.9,6,1,16.7,4,66.7,148,814,328,7,6,33,2,6.1,2,1,0,13,10,6,5,0,0,0,0,1,9,66.7,56.0,11,0.36,0.57,7,63.6,19.3,0,0,0,0,0,34,0,7.8,148,232,63.8,8,13,3,1,19,3494,1844,41,54,75.9,70,92,76.1,35,69,50.7,0,0,0,,0,0,,0,0,0,190,42,13,0,1,3,16,1,1,0,0,0,7,146,6,6,18,4,19,12,3,0,1,2,1,4,2,50.0,368,79,201,121,54,13,368,26,13,19,5,2,13,25,52.0,12,14,7,7,7,33,46,0,1.6,1.6,0.6,0.6,1.2,0.7,2.4,2.4,1.8,0.14,0,0.6,0.16,-1.4
Eint Frankfurt,Dortmund,2025-01-17,W,H,2,0,2,0,0,2,33,0,31,6,61.3,43.9,10,18,35.7,24,16,66.7,8,33.3,297,1500,768,14,12,30,5,16.7,0,0,0,8,5,3,2,0,1,0,0,0,10,10.0,17.2,13,0.15,0.4,5,38.5,16.3,0,1,0,0,0,49,0,6.4,282,372,75.8,11,12,7,1,30,4367,1722,152,164,92.7,109,135,80.7,16,52,30.8,0,0,0,,0,0,,0,0,0,336,35,6,2,1,6,13,5,5,0,0,1,14,278,12,6,14,9,24,18,0,5,0,0,1,3,3,100.0,503,99,241,187,84,17,503,25,14,18,7,0,17,37,45.9,20,11,5,6,13,38,34,0,1.7,1.7,0.9,0.9,1.1,0.7,0.3,0.3,-0.1,0.13,0,0.2,0.08,0.2
Werder Bremen,Dortmund,2025-01-25,D,A,2,2,0,0,0,2,54,0,22,2,31.8,34.5,13,15,46.4,12,4,33.3,8,66.7,385,1658,841,15,10,10,0,0.0,4,0,0,15,11,4,4,0,0,0,0,0,3,0.0,21.3,13,0.15,0.5,4,30.8,18.9,1,5,0,0,1,51,0,10.0,398,496,80.2,10,45,15,4,57,7591,3001,151,171,88.3,191,222,86.0,47,75,62.7,0,0,0,,0,0,,0,0,1,456,35,13,2,3,27,11,5,1,4,0,5,9,395,10,3,11,6,24,21,0,0,1,2,0,4,3,50.0,598,53,190,283,130,25,598,13,6,7,5,1,4,15,26.7,11,9,4,5,10,23,18,1,1.3,1.3,0.3,0.3,1.1,1.2,0.7,0.7,0.9,0.1,1,1.6,0.41,0.6
Heidenheim,Dortmund,2025-02-01,L,H,1,2,-1,0,0,1,37,0,23,2,39.1,37.4,11,17,39.3,9,3,33.3,6,66.7,260,1408,772,17,14,13,1,7.7,1,0,0,11,9,2,2,0,0,0,0,0,9,11.1,21.6,11,0.09,0.2,5,45.5,20.0,0,3,0,0,0,41,0,15.0,260,375,69.3,8,19,2,0,19,4832,2122,114,133,85.7,102,135,75.6,37,75,49.3,0,0,0,,0,0,,0,1,0,323,49,10,0,0,19,23,4,3,1,0,3,19,258,14,2,18,9,21,15,2,0,1,2,1,5,3,60.0,498,58,190,194,124,14,498,26,11,11,11,4,15,36,41.7,21,14,5,9,10,36,22,0,0.6,0.6,-1.6,-1.6,0.4,0.8,0.4,0.4,0.6,0.05,0,2.6,0.53,0.6
Stuttgart,Dortmund,2025-02-08,W,A,2,1,1,0,0,1,32,0,21,2,66.7,46.0,11,8,57.9,7,5,71.4,2,28.6,188,736,311,5,5,19,0,0.0,2,0,0,14,13,2,2,0,0,0,0,0,11,63.6,47.1,4,0.25,0.5,2,50.0,15.3,0,5,0,0,0,36,0,8.8,217,303,71.6,3,15,7,2,27,3892,1829,111,124,89.5,80,109,73.4,24,55,43.6,0,0,0,,0,0,,0,1,0,252,46,13,0,0,11,16,4,1,0,0,5,4,213,5,2,16,7,8,8,0,0,0,0,0,5,4,80.0,415,59,166,158,98,13,415,20,16,8,11,1,16,24,66.7,8,8,4,4,12,32,31,2,0.3,0.3,-1.0,-1.0,0.3,0.4,0.7,0.7,0.7,0.08,0,1.2,0.24,0.2
Bochum,Dortmund,2025-02-15,W,H,2,0,2,0,0,2,31,0,27,2,70.4,48.9,18,11,62.1,17,7,41.2,10,58.8,198,945,530,13,10,29,2,6.9,1,0,0,12,4,1,0,0,0,1,0,0,14,100.0,61.0,18,0.11,0.22,9,50.0,15.2,0,1,0,0,0,52,2,13.2,239,334,71.6,11,21,5,0,31,4856,2257,99,116,85.3,99,119,83.2,37,79,46.8,0,0,0,,0,0,,0,0,0,292,41,5,1,2,11,19,2,2,0,0,1,7,239,10,6,13,4,28,17,2,2,6,1,0,2,2,100.0,501,96,210,215,83,19,501,22,14,11,11,0,10,22,45.5,12,19,8,11,10,32,55,1,2.7,2.7,0.1,0.1,0.8,0.6,-0.7,-0.7,0.2,0.16,0,0.7,0.36,0.7
Union Berlin,Dortmund,2025-02-22,L,A,0,6,-6,0,0,0,36,0,23,7,26.1,35.0,14,21,40.0,13,1,7.7,10,76.9,243,1188,509,10,7,19,1,5.3,2,0,0,11,9,0,0,0,0,0,0,0,7,28.6,25.4,6,0.0,0.0,1,16.7,10.7,0,0,0,0,1,35,1,9.6,260,355,73.2,4,12,7,2,22,5056,1958,100,124,80.6,127,156,81.4,29,61,47.5,0,0,0,,0,0,,0,0,1,310,45,10,0,2,14,18,3,1,2,0,0,8,257,7,1,15,5,11,7,2,1,0,1,0,8,3,25.0,480,78,236,163,83,13,480,16,13,8,6,2,8,19,42.1,11,16,4,12,10,26,37,2,0.3,0.3,-4.5,-4.5,0.2,1.3,-0.3,-0.3,-0.2,0.04,0,5.1,0.63,0.1
St. Pauli,Dortmund,2025-03-01,L,H,0,2,-2,0,0,0,43,0,32,3,43.8,37.3,18,19,48.6,18,7,38.9,9,50.0,222,1204,516,10,8,6,1,16.7,1,0,0,11,13,0,0,0,0,0,0,0,6,0.0,9.0,7,0.0,0.0,1,14.3,18.1,0,5,0,0,0,42,0,7.4,347,455,76.3,4,27,3,1,32,6486,2469,143,163,87.7,162,205,79.0,36,66,54.5,0,0,0,,0,0,,0,0,0,398,52,15,1,3,19,21,7,2,2,0,5,8,344,8,4,15,12,13,8,1,1,0,3,0,3,1,33.3,564,65,173,271,129,11,564,15,9,5,8,2,7,16,43.8,9,14,5,9,5,20,21,3,0.4,0.4,-1.1,-1.1,0.2,0.7,-0.4,-0.4,-0.2,0.06,0,1.3,0.45,-0.7
Augsburg,Dortmund,2025-03-08,W,A,1,0,1,0,0,1,29,0,26,1,53.8,41.5,15,14,51.7,19,9,47.4,8,42.1,175,894,431,12,2,38,3,7.9,4,0,0,12,6,2,0,1,0,0,1,0,20,85.0,61.7,6,0.17,1.0,1,16.7,12.2,0,4,0,0,0,43,2,8.9,183,271,67.5,6,14,5,4,17,4138,2172,62,87,71.3,87,107,81.3,34,68,50.0,0,0,0,,0,0,,0,0,0,217,50,9,0,4,8,17,3,1,0,0,4,6,180,2,3,18,13,11,6,2,1,1,1,0,1,1,100.0,433,105,221,147,68,12,433,23,20,13,8,2,10,16,62.5,6,13,5,8,11,34,54,0,0.2,0.2,-1.0,-1.0,0.2,0.4,0.8,0.8,0.8,0.03,0,0.0,0.01,0.0
RB Leipzig,Dortmund,2025-03-15,W,H,2,0,2,0,0,2,34,0,25,6,52.0,43.0,17,13,56.7,12,8,66.7,2,16.7,154,864,465,6,6,26,1,3.8,3,0,0,14,10,3,1,1,0,1,0,0,11,54.5,42.6,15,0.13,0.4,5,33.3,17.0,0,3,0,0,0,44,2,11.6,222,334,66.5,11,22,9,2,25,4251,2136,101,130,77.7,88,124,71.0,29,65,44.6,0,0,0,,0,0,,0,0,0,295,36,10,1,0,14,11,3,1,0,0,3,8,221,6,3,20,9,25,19,2,2,2,0,0,9,9,100.0,499,105,205,181,117,34,499,19,12,12,4,3,7,19,36.8,12,24,7,17,11,30,53,2,1.8,1.8,-1.2,-1.2,1.7,1.7,0.2,0.2,0.3,0.12,0,2.6,0.3,2.6
Mainz 05,Dortmund,2025-03-30,L,A,1,3,-2,0,0,1,56,0,31,6,32.3,35.3,17,21,44.7,26,9,34.6,16,61.5,381,1710,832,15,18,13,0,0.0,0,0,0,8,10,1,1,0,0,0,0,0,5,80.0,61.0,12,0.08,0.5,2,16.7,14.5,0,2,0,0,0,52,4,16.6,456,588,77.6,9,25,14,6,46,7756,3288,211,249,84.7,190,228,83.3,40,72,55.6,0,0,0,,0,0,,0,2,0,536,50,12,1,5,20,25,4,2,1,0,2,12,454,18,1,10,9,21,18,0,1,2,0,0,7,4,57.1,736,51,217,359,167,28,736,25,9,15,8,2,16,25,64.0,9,20,6,14,18,43,25,1,0.8,0.8,-2.0,-2.0,0.6,1.2,0.2,0.2,0.4,0.07,0,3.0,0.44,0.0
Freiburg,Dortmund,2025-04-05,L,H,1,4,-3,0,0,1,54,0,36,4,25.0,30.6,16,14,53.3,17,5,29.4,10,58.8,406,2174,1104,19,7,9,3,33.3,1,0,0,8,6,2,2,0,0,0,0,0,9,77.8,53.6,12,0.08,0.5,2,16.7,14.5,0,3,0,0,0,51,1,10.9,399,515,77.5,10,39,11,3,39,6953,2695,187,218,85.8,169,201,84.1,35,65,53.8,0,0,0,,0,0,,0,0,0,474,38,7,4,2,25,14,3,3,0,0,3,10,396,7,5,12,7,21,19,1,0,0,1,0,7,3,42.9,630,70,192,273,168,34,630,19,8,8,11,0,7,16,43.8,9,15,8,7,6,25,22,0,1.8,1.8,-1.5,-1.5,1.6,1.7,-0.8,-0.8,-0.6,0.15,0,3.7,0.53,-0.3
