Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Crystal Palace,Fulham,2024-11-09,L,H,0,2,-2,0,0,0,36,0,25,2,60.0,48.1,13,17,43.3,13,6,46.2,6,46.2,248,1338,650,13,9,16,0,0.0,1,1,0,10,10,0,0,0,0,0,0,0,10,50.0,40.0,13,0.0,0.0,4,30.8,17.1,0,1,0,0,0,46,2,46.0,293,385,76.1,9,21,5,1,21,5390,2166,124,144,86.1,134,161,83.2,31,65,47.7,0,0,0,,0,0,,0,0,0,341,43,14,2,2,12,15,1,1,0,0,1,7,292,9,2,19,10,20,13,2,2,2,1,0,7,5,71.4,517,77,200,213,111,16,517,19,11,12,6,1,6,16,37.5,10,13,4,9,19,38,25,1,1.5,1.5,-0.3,-0.3,1.1,0.7,-1.5,-1.5,-1.1,0.12,0,1.2,0.17,-0.8
Wolves,Fulham,2024-11-23,W,A,4,1,3,0,0,4,41,0,14,2,57.1,45.1,7,6,53.8,24,10,41.7,11,45.8,280,1453,781,14,10,21,1,4.8,0,0,0,14,13,8,8,0,0,0,0,0,7,42.9,39.4,10,0.4,0.8,5,50.0,16.5,0,1,0,0,0,48,2,21.8,349,426,81.9,9,25,9,0,29,6000,2273,161,183,88.0,139,153,90.8,34,63,54.0,0,0,0,,0,0,,0,0,0,373,52,16,1,3,6,25,2,0,2,0,1,12,344,10,6,13,12,20,17,0,2,0,0,1,3,2,66.7,561,66,230,237,103,23,561,17,10,12,5,0,6,14,42.9,8,12,3,9,8,25,37,1,1.3,1.3,0.3,0.3,1.2,0.7,2.7,2.7,2.8,0.13,0,0.7,0.25,-0.3
Tottenham,Fulham,2024-12-01,D,H,1,1,0,0,0,1,51,0,17,3,17.6,26.9,12,15,44.4,11,3,27.3,7,63.6,409,2194,994,14,19,20,1,5.0,0,0,0,4,14,2,2,0,0,0,0,0,5,0.0,14.8,8,0.13,0.33,3,37.5,17.5,2,1,0,0,0,49,0,6.7,449,532,84.4,5,47,9,1,40,7438,2621,202,222,91.0,207,236,87.7,28,52,53.8,0,0,0,,0,0,,0,0,0,485,46,13,2,3,16,19,7,3,2,0,1,6,448,19,5,13,9,14,9,2,0,1,2,0,6,5,83.3,641,71,197,285,166,15,641,16,9,9,5,2,10,21,47.6,11,12,4,8,9,25,27,0,0.8,0.8,-0.7,-0.7,0.5,1.0,0.2,0.2,0.5,0.1,2,1.7,0.28,0.7
Brighton,Fulham,2024-12-05,L,A,1,3,-2,0,0,1,57,0,27,3,11.1,22.7,13,15,46.4,21,11,52.4,9,42.9,441,2270,1242,25,15,15,0,0.0,2,0,0,8,7,2,2,0,0,0,0,0,3,0.0,17.3,13,0.08,0.33,3,23.1,16.7,1,1,0,0,1,36,0,11.3,468,548,85.4,6,30,4,1,38,7992,2472,216,232,93.1,205,223,91.9,36,69,52.2,0,0,0,,0,0,,0,0,1,505,42,5,6,2,21,24,6,4,2,0,1,10,465,15,7,19,7,22,16,2,0,2,2,0,2,0,-50.0,665,62,189,327,154,20,665,11,5,6,4,1,7,18,38.9,11,11,1,10,11,22,21,1,1.4,1.4,0.4,0.4,0.9,0.7,-0.4,-0.4,0.1,0.11,1,1.4,0.69,-0.6
Arsenal,Fulham,2024-12-08,D,A,1,1,0,0,0,1,66,0,21,4,14.3,22.3,10,6,62.5,25,8,32.0,14,56.0,419,2409,1293,29,13,9,1,11.1,2,0,0,9,9,1,0,0,0,1,0,0,2,0.0,13.0,12,0.08,0.25,4,33.3,12.2,0,3,0,0,0,51,3,21.2,556,650,85.5,9,46,16,1,71,8841,2587,296,315,94.0,211,240,87.9,34,62,54.8,0,0,0,,0,0,,0,0,0,604,43,10,4,3,33,23,6,6,0,0,3,11,552,13,7,12,13,22,13,4,2,1,2,0,2,1,50.0,744,26,105,399,244,35,744,9,6,1,5,3,3,8,37.5,5,7,0,7,6,15,11,0,1.8,1.8,1.7,1.7,1.9,1.3,-0.8,-0.8,-0.9,0.17,0,0.4,0.22,-0.6
Liverpool,Fulham,2024-12-14,D,H,2,2,0,0,0,2,61,0,29,6,13.8,22.1,13,9,59.1,23,12,52.2,10,43.5,419,2199,1252,18,11,9,1,11.1,3,1,0,10,7,4,3,0,1,0,0,0,8,12.5,22.4,16,0.13,0.5,4,25.0,13.9,0,2,0,0,0,39,5,21.6,498,586,85.0,12,52,10,3,49,8763,2920,233,244,95.5,198,236,83.9,54,77,70.1,0,0,0,,0,0,,0,0,0,541,43,9,1,2,31,18,5,2,2,1,2,8,496,11,6,15,5,27,15,3,5,2,2,0,3,1,33.3,678,52,178,330,176,32,678,15,9,2,8,5,9,16,56.3,7,7,4,3,9,24,8,0,2.1,2.1,0.9,0.9,1.9,1.4,-0.1,-0.1,0.1,0.13,0,1.8,0.6,-0.2
Southampton,Fulham,2024-12-22,D,A,0,0,0,0,0,0,43,0,26,2,73.1,49.3,15,15,50.0,7,1,14.3,6,85.7,211,1177,607,11,9,19,1,5.3,3,0,0,15,8,0,0,0,0,0,0,0,11,100.0,70.5,5,0.0,0.0,1,20.0,20.1,1,2,0,0,0,40,0,3.3,352,450,78.2,2,11,5,1,13,5968,1651,154,173,89.0,167,185,90.3,21,64,32.8,0,0,0,,0,0,,0,0,0,410,38,7,0,2,13,14,5,4,1,0,2,10,349,9,3,10,4,9,6,1,0,0,2,0,5,5,100.0,568,92,222,277,71,13,568,19,11,7,11,1,9,14,64.3,5,9,4,5,11,30,39,0,0.3,0.3,-0.6,-0.6,0.1,0.4,-0.3,-0.3,-0.1,0.05,1,1.1,0.22,1.1
Chelsea,Fulham,2024-12-26,L,H,1,2,-1,0,0,1,47,0,30,8,50.0,44.1,7,11,38.9,19,8,42.1,5,26.3,348,2250,1335,26,18,12,1,8.3,1,0,0,13,13,2,1,0,1,0,0,0,9,0.0,8.1,12,0.08,0.13,8,66.7,18.7,1,3,0,0,0,42,5,23.3,443,543,81.6,9,39,4,2,41,7618,2444,193,215,89.8,213,243,87.7,28,60,46.7,0,0,0,,0,0,,0,0,0,500,40,13,4,0,14,12,3,2,0,0,3,8,440,18,10,9,4,23,14,2,3,1,3,0,7,5,71.4,631,66,196,305,136,24,631,12,7,5,6,1,5,19,26.3,14,4,0,4,6,18,19,0,1.1,1.1,-0.7,-0.7,0.8,0.7,-0.1,-0.1,0.2,0.09,1,2.8,0.39,0.8
Bournemouth,Fulham,2024-12-29,D,A,2,2,0,0,0,2,48,0,25,3,36.0,35.8,25,15,62.5,20,8,40.0,12,60.0,332,1894,857,9,16,9,1,11.1,3,0,0,16,7,4,4,0,0,0,0,0,7,57.1,45.0,16,0.13,0.25,8,50.0,13.7,0,0,0,0,0,50,0,6.0,380,496,76.6,12,33,7,1,47,6852,2587,175,200,87.5,158,187,84.5,41,89,46.1,0,0,0,,0,0,,0,1,0,443,53,7,3,2,25,29,7,6,0,0,0,9,379,16,3,22,14,27,19,5,2,0,0,1,6,4,66.7,615,60,152,284,186,28,615,12,8,4,5,3,4,14,28.6,10,7,2,5,9,21,24,0,2.0,2.0,0.9,0.9,1.5,1.2,0.0,0.0,0.5,0.12,0,2.4,0.4,0.4
Ipswich Town,Fulham,2025-01-05,D,A,2,2,0,1,0,1,27,1,21,3,66.7,46.2,19,24,44.2,16,6,37.5,7,43.8,174,1165,551,11,9,31,2,6.5,5,0,0,14,10,3,1,0,0,1,1,0,7,71.4,57.4,6,0.17,0.5,2,33.3,18.0,0,1,1,2,0,34,0,10.8,206,282,73.0,4,14,5,2,17,3702,1513,93,104,89.4,85,103,82.5,20,56,35.7,2,2,0,0.0,2,0,0.0,0,0,0,250,31,8,1,1,7,11,2,2,0,0,1,4,205,9,2,12,10,12,7,1,1,1,1,1,4,2,100.0,417,91,189,155,79,12,416,11,6,4,6,1,7,19,36.8,12,13,7,6,15,26,48,0,1.5,0.7,-0.7,0.1,0.5,0.8,0.5,0.3,-0.5,0.13,0,2.2,0.1,0.2
