Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Bournemouth,Brentford,2024-11-09,L,A,2,3,-1,0,0,2,49,0,24,3,50.0,38.4,18,37,32.7,11,6,54.5,4,36.4,290,1528,798,21,10,19,0,0.0,4,0,0,16,8,3,2,0,1,0,0,0,6,50.0,37.7,15,0.13,0.67,3,20.0,14.8,1,1,0,0,0,49,2,18.3,315,434,72.6,11,42,11,5,35,5841,2124,140,170,82.4,141,171,82.5,33,82,40.2,0,0,0,,0,0,,0,0,0,391,42,7,2,2,23,21,4,2,0,0,1,7,311,10,8,14,7,26,18,1,3,2,2,0,6,3,50.0,564,57,143,241,184,31,564,16,12,6,10,0,5,9,55.6,4,11,4,7,8,24,32,0,2.6,2.6,1.1,1.1,1.5,1.6,-0.6,-0.6,-0.5,0.17,1,1.8,0.31,-1.2
Everton,Brentford,2024-11-23,D,H,0,0,0,0,0,0,59,0,26,7,19.2,31.0,15,18,45.5,16,10,62.5,5,31.3,329,2198,1354,31,29,10,0,0.0,0,0,0,8,9,0,0,0,0,0,0,0,4,0.0,20.8,27,0.0,0.0,5,18.5,19.9,0,3,0,0,0,38,1,32.0,440,533,82.6,22,55,16,8,58,8161,2769,198,212,93.4,184,207,88.9,54,93,58.1,0,0,0,,0,0,,0,0,0,487,43,13,0,4,43,15,10,7,0,0,3,10,439,29,7,12,13,51,46,2,1,1,1,0,2,2,100.0,648,41,141,226,286,36,648,12,5,5,5,2,4,9,44.4,5,7,3,4,3,15,23,0,1.2,1.2,0.1,0.1,1.1,1.0,-1.2,-1.2,-1.1,0.04,0,0.4,0.19,0.4
Leicester City,Brentford,2024-11-30,L,A,1,4,-3,0,0,1,40,0,35,6,40.0,36.1,16,19,45.7,23,7,30.4,15,65.2,317,1353,698,16,14,18,1,5.6,1,0,0,10,9,2,1,0,1,0,0,0,9,100.0,60.4,7,0.14,0.33,3,42.9,16.9,0,1,0,0,0,40,3,21.0,310,419,74.0,5,28,4,0,25,5452,1932,150,168,89.3,127,157,80.9,31,81,38.3,0,0,0,,0,0,,0,0,0,374,44,9,1,2,17,17,4,3,1,0,1,9,308,14,2,12,5,9,4,2,1,0,1,1,6,2,33.3,528,79,219,218,95,15,528,15,9,12,2,1,7,23,30.4,16,10,3,7,10,25,26,0,1.1,1.1,-1.3,-1.3,1.0,0.9,-0.1,-0.1,0.0,0.15,0,3.5,0.59,-0.5
Aston Villa,Brentford,2024-12-04,W,H,3,1,2,1,0,2,49,1,33,3,45.5,38.0,11,16,40.7,17,9,52.9,8,47.1,260,1712,851,22,10,19,2,10.5,2,0,0,11,15,6,5,0,0,0,1,0,5,40.0,41.6,19,0.11,0.22,9,47.4,15.0,0,0,1,0,0,45,2,20.8,350,427,82.0,15,24,13,2,32,6097,2424,170,189,89.9,138,161,85.7,35,59,59.3,0,0,0,,0,0,,0,0,0,382,45,15,3,1,24,13,10,9,0,0,0,8,345,10,10,15,6,37,27,5,0,3,2,0,1,0,0.0,537,70,200,218,126,40,536,16,12,5,7,4,8,13,61.5,5,7,4,3,8,24,25,1,2.4,1.6,1.5,0.7,1.2,1.4,0.6,0.4,-0.2,0.09,0,0.6,0.58,-0.4
Newcastle Utd,Brentford,2024-12-07,L,A,2,4,-2,0,0,2,57,0,21,10,4.8,22.7,9,10,47.4,26,14,53.8,12,46.2,414,2314,1153,31,24,11,2,18.2,0,0,0,7,10,4,4,0,0,0,0,0,9,33.3,39.0,16,0.13,0.67,3,18.8,16.2,0,2,0,0,0,43,5,20.7,462,555,83.2,12,32,8,2,49,7640,2752,219,242,90.5,216,241,89.6,23,55,41.8,0,0,0,,0,0,,0,0,0,498,55,13,0,2,24,24,4,2,0,0,2,8,460,24,11,13,12,31,29,0,1,1,0,0,7,3,42.9,666,59,209,273,190,37,666,12,5,5,4,3,7,16,43.8,9,8,2,6,3,15,24,2,1.5,1.5,0.2,0.2,1.2,1.4,0.5,0.5,0.8,0.09,0,2.3,0.34,-1.7
Chelsea,Brentford,2024-12-15,W,H,2,1,1,0,0,2,62,0,43,11,44.2,40.6,20,19,51.3,17,5,29.4,11,64.7,431,2161,1241,32,15,16,6,37.5,2,1,1,11,7,4,4,0,0,0,0,0,3,0.0,7.0,26,0.08,0.25,8,30.8,16.2,0,1,0,0,0,50,4,15.9,483,585,82.6,19,51,19,5,47,8411,2672,213,238,89.5,201,225,89.3,50,87,57.5,0,0,0,,0,0,,0,0,0,541,43,9,0,3,34,21,8,5,0,0,1,11,481,15,14,17,6,45,35,2,1,4,1,2,4,3,75.0,697,63,194,254,254,48,697,15,8,9,4,2,7,11,63.6,4,8,2,6,8,23,22,0,2.2,2.2,0.6,0.6,1.8,1.5,-0.2,-0.2,0.2,0.09,0,1.8,0.44,0.8
Nott'ham Forest,Brentford,2024-12-21,W,A,2,0,2,0,0,2,36,0,14,0,85.7,55.8,20,17,54.1,19,4,21.1,10,52.6,221,1261,686,22,7,30,1,3.3,4,0,0,14,10,2,2,0,0,0,0,0,10,90.0,60.1,10,0.2,0.33,6,60.0,17.4,0,3,0,0,0,42,0,6.3,245,336,72.9,8,24,4,1,29,4187,1788,126,145,86.9,84,105,80.0,27,64,42.2,0,0,0,,0,0,,0,0,0,291,42,10,1,1,14,16,5,3,2,0,3,2,244,7,6,12,7,18,17,1,0,0,0,0,3,3,100.0,487,83,200,179,111,16,487,20,9,14,5,1,10,21,47.6,11,12,2,10,18,38,50,2,0.9,0.9,0.2,0.2,0.7,0.6,1.1,1.1,0.3,0.09,0,1.0,0.33,1.0
Brighton,Brentford,2024-12-27,D,H,0,0,0,0,0,0,57,0,41,3,26.8,30.3,19,11,63.3,23,8,34.8,10,43.5,309,1836,990,22,19,7,1,14.3,0,0,0,6,12,0,0,0,0,0,0,0,4,50.0,37.5,24,0.0,0.0,7,29.2,18.0,1,0,0,0,0,59,6,25.1,421,529,79.6,15,37,16,2,58,7278,2740,195,221,88.2,178,212,84.0,41,78,52.6,0,0,0,,0,0,,0,0,0,489,40,16,0,3,19,14,5,5,0,0,0,6,414,19,8,16,8,42,34,1,3,3,1,0,3,3,100.0,654,69,182,281,194,43,654,17,13,6,7,4,11,17,64.7,6,8,3,5,9,26,15,0,1.3,1.3,0.2,0.2,0.9,1.2,-1.3,-1.3,-0.9,0.05,1,0.9,0.31,0.9
Arsenal,Brentford,2025-01-01,W,A,3,1,2,0,0,3,50,0,29,7,41.4,36.4,18,12,60.0,14,8,57.1,5,35.7,360,1795,978,16,14,11,2,18.2,2,0,0,8,6,4,2,0,0,2,0,0,6,66.7,47.5,14,0.21,0.75,4,28.6,14.7,0,6,0,0,0,48,0,7.0,407,506,80.4,10,35,20,3,59,6337,2154,228,251,90.8,151,183,82.5,21,50,42.0,0,0,0,,0,0,,0,0,0,476,24,5,3,0,20,8,3,3,0,0,6,6,402,14,5,10,5,24,20,0,1,2,0,1,2,1,50.0,601,44,158,208,236,43,601,16,9,5,10,1,7,11,63.6,4,6,1,5,6,22,23,0,1.9,1.9,1.5,1.5,0.7,1.5,1.1,1.1,-0.7,0.14,0,0.6,0.28,-0.4
Southampton,Brentford,2025-01-04,L,H,0,5,-5,0,0,0,50,0,35,8,51.4,34.7,18,15,54.5,24,12,50.0,11,45.8,331,1641,852,18,17,9,2,22.2,2,0,0,10,4,0,0,0,0,0,0,0,6,83.3,58.0,8,0.0,0.0,1,12.5,22.1,0,1,0,1,0,40,1,14.7,412,494,83.4,7,29,8,1,41,7056,2411,208,228,91.2,167,191,87.4,34,64,53.1,1,1,0,0.0,1,0,0.0,0,0,0,466,27,6,4,2,13,7,2,2,0,0,1,4,409,17,4,12,9,16,13,0,3,0,0,0,10,5,60.0,592,67,182,250,163,19,592,15,8,5,9,1,7,12,58.3,5,11,3,8,4,19,22,5,0.3,0.3,-4.1,-3.4,0.3,0.4,-0.3,-0.3,-0.3,0.04,0,4.5,0.36,-0.5
Manchester City,Brentford,2025-01-14,D,A,2,2,0,0,0,2,55,0,34,3,47.1,37.0,17,16,51.5,12,6,50.0,5,41.7,419,2443,1381,33,28,14,1,7.1,0,0,0,4,4,3,2,0,0,1,0,0,7,14.3,14.0,21,0.1,0.25,8,38.1,15.1,0,0,0,0,0,38,0,13.3,472,557,84.7,20,22,19,3,38,7600,2657,259,287,90.2,156,178,87.6,38,61,62.3,0,0,0,,0,0,,0,0,0,519,38,8,0,3,20,15,5,2,2,0,0,8,462,28,12,11,5,38,35,1,1,1,0,0,5,3,60.0,669,88,205,176,297,44,669,12,6,4,6,2,5,9,55.6,4,11,4,7,9,21,32,0,2.2,2.2,-0.4,-0.4,2.0,1.5,-0.2,-0.2,-1.0,0.11,0,1.5,0.3,-0.5
Liverpool,Brentford,2025-01-18,W,A,2,0,2,0,0,2,60,0,23,6,34.8,30.8,12,13,48.0,19,7,36.8,9,47.4,356,1869,1210,29,17,8,0,0.0,3,0,0,14,6,4,4,0,0,0,0,0,3,66.7,41.0,37,0.05,0.25,8,21.6,15.4,0,0,0,0,0,45,1,19.0,449,532,84.4,33,43,23,4,77,7618,2867,209,224,93.3,191,221,86.4,39,59,66.1,0,0,0,,0,0,,0,0,0,491,41,12,0,2,32,10,15,6,7,0,0,15,438,17,11,8,3,68,55,5,2,6,0,0,6,6,100.0,639,50,121,203,322,61,639,10,5,0,9,1,1,9,11.1,8,5,1,4,4,14,19,0,3.4,3.4,2.7,2.7,3.3,3.0,-1.4,-1.4,-1.3,0.09,0,0.7,0.11,0.7
Crystal Palace,Brentford,2025-01-26,L,H,1,2,-1,0,0,1,47,0,23,3,52.2,38.7,18,19,48.6,14,4,28.6,8,57.1,218,1134,564,7,5,15,0,0.0,2,0,0,8,11,2,2,0,0,0,0,0,9,66.7,53.1,16,0.06,0.2,5,31.3,19.5,2,1,0,1,0,47,3,18.2,238,350,68.0,10,20,6,1,27,4576,1909,95,108,88.0,109,143,76.2,31,86,36.0,1,1,0,0.0,1,0,0.0,0,0,0,310,39,9,0,1,17,14,4,3,1,0,1,5,234,5,1,12,8,23,13,3,1,1,4,1,6,4,83.3,473,66,177,181,118,22,473,15,13,9,5,1,10,20,50.0,10,19,1,18,2,17,34,0,1.1,1.1,-0.2,0.6,0.7,1.1,-0.1,-0.1,0.3,0.07,2,1.7,0.18,-0.3
Tottenham,Brentford,2025-02-02,W,A,2,0,2,0,0,1,46,0,19,1,68.4,50.6,16,19,45.7,24,10,41.7,12,50.0,359,1968,1103,22,11,28,1,3.6,1,0,0,11,4,2,2,0,0,0,0,0,13,15.4,18.3,13,0.08,0.5,2,15.4,18.8,0,1,0,0,0,51,1,11.0,369,456,80.9,12,30,7,1,31,5921,2037,186,207,89.9,148,169,87.6,23,49,46.9,0,0,0,,0,0,,0,0,0,421,34,4,5,0,9,13,3,3,0,0,1,10,367,11,8,13,12,23,17,1,3,2,0,0,3,3,100.0,611,103,264,262,91,17,611,22,13,11,9,2,10,20,50.0,10,16,7,9,11,33,50,0,0.8,0.8,-1.2,-1.2,0.8,0.7,0.2,0.2,0.2,0.07,0,0.8,0.26,0.8
West Ham,Brentford,2025-02-15,L,H,0,1,-1,0,0,0,58,0,43,8,23.3,30.1,16,21,43.2,20,10,50.0,8,40.0,411,1978,1049,22,16,10,1,10.0,1,0,0,10,13,0,0,0,0,0,0,0,5,60.0,39.2,13,0.0,0.0,3,23.1,20.5,2,2,0,0,0,38,1,8.4,453,559,81.0,7,34,6,0,41,7860,2931,206,234,88.0,211,239,88.3,30,68,44.1,0,0,0,,0,0,,0,0,0,509,48,15,0,2,31,17,9,3,6,0,2,10,451,16,5,16,11,24,15,2,2,3,2,0,5,4,80.0,681,90,226,285,175,26,681,21,8,7,9,5,7,11,63.6,4,10,4,6,2,23,23,0,0.8,0.8,-0.8,-0.8,0.5,0.9,-0.8,-0.8,-0.5,0.06,2,1.7,0.39,0.7
Leicester City,Brentford,2025-02-21,L,H,0,4,-4,0,0,0,48,0,33,0,45.5,37.4,9,21,30.0,13,5,38.5,5,38.5,338,1831,915,27,16,15,0,0.0,4,0,0,10,9,0,0,0,0,0,0,0,6,0.0,7.7,8,0.0,0.0,3,37.5,17.1,0,1,0,0,0,37,1,12.2,333,429,77.6,6,22,8,2,32,5342,1963,176,198,88.9,129,159,81.1,20,54,37.0,0,0,0,,0,0,,0,0,0,382,46,11,1,3,27,19,5,1,1,1,1,7,327,16,3,12,5,15,13,0,2,0,0,0,6,2,33.3,525,70,183,196,152,21,525,11,5,8,3,0,4,13,30.8,9,12,5,7,13,24,29,0,0.5,0.5,-1.0,-1.0,0.5,0.6,-0.5,-0.5,-0.5,0.06,0,2.4,0.41,-1.6
Everton,Brentford,2025-02-26,D,A,1,1,0,0,0,1,48,0,32,5,40.6,35.9,16,14,53.3,10,4,40.0,6,60.0,288,1667,1013,21,23,15,0,0.0,1,0,0,6,3,2,2,0,0,0,0,0,8,37.5,28.1,14,0.07,0.25,4,28.6,20.7,0,0,0,0,0,39,0,,378,474,79.7,10,31,7,2,30,6744,2338,183,207,88.4,149,175,85.1,40,70,57.1,0,0,0,,0,0,,0,0,0,432,42,4,0,2,21,23,5,5,0,0,0,13,373,23,4,8,7,21,16,1,2,2,0,0,3,2,66.7,578,70,195,246,142,16,578,15,8,11,4,0,11,20,55.0,9,9,3,6,4,19,34,0,1.5,1.5,0.1,0.1,1.0,0.5,-0.5,-0.5,0.0,0.11,0,0.9,0.3,-0.1
Aston Villa,Brentford,2025-03-08,W,A,1,0,1,0,0,1,41,0,33,1,51.5,40.3,16,23,41.0,19,6,31.6,10,52.6,217,1127,591,14,12,23,3,13.0,2,0,0,5,10,2,2,0,0,0,0,0,5,80.0,54.8,12,0.08,0.25,4,33.3,16.9,1,3,0,0,0,35,0,8.6,254,346,73.4,7,19,6,1,22,4505,1786,120,139,86.3,100,122,82.0,26,59,44.1,0,0,0,,0,0,,0,0,0,307,36,11,1,1,12,14,5,4,0,0,3,14,249,12,4,11,5,22,14,3,0,1,3,1,3,3,100.0,462,101,195,160,111,18,462,11,5,8,1,2,4,13,30.8,9,18,6,12,5,16,40,3,1.3,1.3,0.5,0.5,1.0,0.4,-0.3,-0.3,0.0,0.11,1,0.7,0.23,0.7
Bournemouth,Brentford,2025-03-15,L,H,1,2,-1,0,0,0,58,0,27,3,51.9,41.1,21,22,48.8,16,6,37.5,10,62.5,359,1968,1163,22,23,7,0,0.0,3,0,0,13,7,0,0,0,0,0,0,0,8,0.0,21.3,17,0.0,0.0,5,29.4,16.6,0,4,0,0,0,50,2,29.7,422,539,78.3,16,37,19,8,43,7108,2250,195,217,89.9,183,214,85.5,34,81,42.0,0,0,0,,0,0,,0,1,0,491,44,9,1,1,24,20,4,3,1,0,4,8,414,23,9,10,8,33,31,0,0,2,0,0,4,2,50.0,666,52,191,241,240,42,666,16,11,11,4,1,10,17,58.8,7,5,1,4,9,25,35,0,1.6,1.6,0.8,0.8,1.6,1.8,-1.6,-1.6,-1.6,0.1,0,2.2,0.56,0.2
Newcastle Utd,Brentford,2025-04-02,W,H,2,1,1,0,0,2,49,0,22,7,31.8,36.7,14,16,46.7,13,10,76.9,3,23.1,233,1442,893,21,13,11,3,27.3,1,0,0,12,12,4,4,0,0,0,0,0,2,100.0,59.5,21,0.1,0.5,4,19.0,17.5,0,2,0,1,0,43,2,14.1,336,444,75.7,16,29,9,3,37,5685,2059,168,188,89.4,137,173,79.2,26,62,41.9,1,1,0,0.0,1,0,0.0,0,0,0,398,44,12,1,2,9,24,4,2,0,1,2,8,335,13,8,12,8,40,30,2,3,3,0,2,3,2,100.0,574,67,205,225,151,31,574,21,18,9,7,5,15,24,62.5,9,15,6,9,7,28,32,0,1.3,1.3,-0.2,0.5,1.1,1.2,0.7,0.7,0.9,0.06,0,1.3,0.14,0.3
Chelsea,Brentford,2025-04-06,D,A,0,0,0,0,0,0,58,0,38,5,52.6,45.1,15,8,65.2,22,5,22.7,11,50.0,384,1739,911,19,10,15,0,0.0,3,0,0,12,12,0,0,0,0,0,0,0,9,33.3,28.8,21,0.0,0.0,5,23.8,19.0,0,1,0,0,0,49,4,22.6,425,519,81.9,18,41,10,0,51,7668,2718,187,204,91.7,190,220,86.4,41,77,53.2,0,0,0,,0,0,,0,0,0,480,38,15,3,3,18,7,6,0,5,1,1,7,423,10,9,11,12,39,29,4,1,3,2,0,2,2,100.0,635,74,208,277,154,28,635,11,8,5,2,4,4,10,40.0,6,7,1,6,11,22,26,1,1.2,1.2,0.1,0.1,1.0,0.7,-1.2,-1.2,-1.0,0.06,0,0.5,0.24,0.5
